Highest Offense Description,Latitude,Longitude,year
POSS CONTROLLED SUB/NARCOTIC,30.23783528,-97.71317116,2022
AUTO THEFT,30.34664576,-97.69657342,2022
TERRORISTIC THREAT,30.26197712,-97.73027135,2022
ASSAULT BY THREAT,30.24417916,-97.78233443,2022
ASSAULT BY CONTACT,30.31491294,-97.66353312,2022
AUTO THEFT,30.2208472,-97.69218824,2022
THEFT OF BICYCLE,30.23581695,-97.72262067,2022
DOC DISCHARGE GUN - PUB PLACE,30.22886909,-97.73016283,2022
CRED CARD ABUSE - OTHER,30.13757475,-97.80032308,2022
BURGLARY OF VEHICLE,30.21070869,-97.8214677,2022
DOC DISPLAY GUN/DEADLY PUB PLC,30.26735144,-97.73909331,2022
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.23678851,-97.74365513,2022
BURGLARY OF VEHICLE,30.27851256,-97.75764808,2022
ASSAULT BY CONTACT,30.31352507,-97.73669174,2022
CRIMINAL MISCHIEF,30.3346183,-97.68989163,2022
CRIMINAL TRESPASS,30.27389544,-97.75522047,2022
TERRORISTIC THREAT,30.23989895,-97.72953607,2022
ASSAULT BY CONTACT,30.17892531,-97.80533918,2022
THEFT OF SERVICE,30.33703372,-97.66297484,2022
BREACH OF COMPUTER SECURITY,30.35585257,-97.65983738,2022
FORGERY AND PASSING,30.14236735,-97.85320033,2022
CRIMINAL MISCHIEF,30.20308498,-97.80860476,2022
HARASSMENT,30.32638063,-97.70486,2022
UNLAWFUL RESTRAINT,30.39502398,-97.7187031,2022
BURGLARY OF VEHICLE,30.15957491,-97.77587971,2022
FAMILY DISTURBANCE,30.16634174,-97.74134264,2022
RENTAL CAR/FAIL TO RETURN,30.30700748,-97.71267193,2022
AUTO THEFT,30.35460161,-97.68584592,2022
THEFT,30.30228506,-97.64284195,2022
AUTO THEFT,30.32786624,-97.70487977,2022
FRAUD - OTHER,30.18634367,-97.82636225,2022
THEFT BY SHOPLIFTING,30.4705168,-97.80651783,2022
FAMILY DISTURBANCE,30.41522742,-97.84737003,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.39836611,-97.71737506,2022
MAIL THEFT,30.3970051,-97.72428422,2022
BURGLARY NON RESIDENCE,30.36587007,-97.6825234,2022
BURGLARY NON RESIDENCE,30.37571487,-97.689777,2022
ASSAULT WITH INJURY,30.23964224,-97.72786734,2022
HARASSMENT,30.29930666,-97.67369234,2022
POSS OF FIREARM BY FELON,30.23091566,-97.7336994,2022
CRIMINAL MISCHIEF,30.34315007,-97.72684429,2022
BURGLARY OF VEHICLE,30.25567739,-97.88261014,2022
FAMILY DISTURBANCE,30.18919639,-97.75016401,2022
THEFT FROM BUILDING,30.22746566,-97.76843176,2022
AUTO THEFT,30.32645265,-97.70139906,2022
FAMILY DISTURBANCE,30.14579898,-97.79066159,2022
AUTO THEFT,30.3247108,-97.6817361,2022
BURGLARY NON RESIDENCE,30.35079162,-97.69221376,2022
INHALANT ABUSE,30.47027103,-97.8015806,2022
THEFT CATALYTIC CONVERTER,30.19860061,-97.84067831,2022
ASSAULT BY THREAT,30.20524252,-97.75566255,2022
ASSAULT BY CONTACT,30.37194381,-97.71780314,2022
BURGLARY OF RESIDENCE,30.2323448,-97.75924994,2022
POSS OF DRUG PARAPHERNALIA,30.46793555,-97.79250733,2022
BURGLARY OF VEHICLE,30.16924178,-97.78869324,2022
DAMAGE CITY VEHICLE,30.42548467,-97.75762104,2022
DWI,30.24841227,-97.76995349,2022
CRED CARD ABUSE - OTHER,30.33915243,-97.69116575,2022
FAMILY DISTURBANCE/PARENTAL,30.17842859,-97.75998024,2022
THEFT CATALYTIC CONVERTER,30.3805642,-97.65216055,2022
CRIMINAL MISCHIEF,30.39566744,-97.67214463,2022
BURGLARY OF VEHICLE,30.27384662,-97.76744978,2022
AUTO THEFT,30.14579898,-97.79066159,2022
FAMILY DISTURBANCE,30.45475017,-97.80558843,2022
DOC FIGHTING,30.35830737,-97.68882692,2022
BURGLARY NON RESIDENCE,30.37467788,-97.67181663,2022
FAMILY DISTURBANCE/PARENTAL,30.36917279,-97.80245837,2022
DISTURBANCE - OTHER,30.36117538,-97.73766705,2022
BURGLARY OF VEHICLE,30.37808607,-97.74727388,2022
THEFT CATALYTIC CONVERTER,30.15957491,-97.77587971,2022
AGG ROBBERY/DEADLY WEAPON,30.30484028,-97.69765226,2022
CRIMINAL MISCHIEF,30.2977598,-97.64660359,2022
FAMILY DISTURBANCE,30.26466855,-97.77266175,2022
CHILD ENDANGERMENT- ABANDONMEN,30.21903307,-97.76718941,2022
ASSAULT BY CONTACT,30.30698583,-97.73552369,2022
CRIMINAL MISCHIEF,30.39763809,-97.6492363,2022
ASSAULT WITH INJURY,30.17423044,-97.61294451,2022
FAMILY DISTURBANCE,30.43270871,-97.66930949,2022
BURGLARY OF VEHICLE,30.24307585,-97.80019122,2022
CRIMINAL TRESPASS,30.22671474,-97.70628016,2022
THEFT,30.26762254,-97.73889908,2022
BURGLARY OF VEHICLE,30.14860935,-97.79410351,2022
DISTURBANCE - OTHER,30.41248349,-97.70685965,2022
AUTO THEFT,30.43854408,-97.76906066,2022
BURGLARY OF VEHICLE,30.1594261,-97.77930811,2022
BREACH OF COMPUTER SECURITY,30.31832814,-97.76719897,2022
THEFT,30.2619872,-97.73863229,2022
AGG ASSAULT,30.32943067,-97.64044258,2022
FORGERY AND PASSING,30.33310769,-97.61293843,2022
CRASH/FAIL STOP AND RENDER AID,30.22954718,-97.78895401,2022
DEADLY CONDUCT,30.40514245,-97.64220521,2022
FAMILY DISTURBANCE,30.3249706,-97.72726882,2022
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.1670795,-97.79184888,2022
FAMILY DISTURBANCE,30.44101425,-97.76014528,2022
PUBLIC LEWDNESS,30.23422117,-97.72043394,2022
FRAUD - OTHER,30.40701675,-97.66862329,2022
AUTO THEFT,30.2261054,-97.79471698,2022
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.40356745,-97.72347203,2022
POSS CONTROLLED SUB/NARCOTIC,30.36702154,-97.68154655,2022
ASSAULT WITH INJURY,30.39785078,-97.66153467,2022
THEFT FROM BUILDING,30.1683339,-97.78259876,2022
AGG ASSAULT,30.34430294,-97.69766805,2022
POSS CONTROLLED SUB/NARCOTIC,30.2316152,-97.73645832,2022
AUTO THEFT,30.39469442,-97.70620524,2022
THEFT,30.20200809,-97.6668813,2022
AGG ASSAULT,30.24175166,-97.75915124,2022
ROBBERY BY ASSAULT,30.42446448,-97.67189859,2022
DWI - DRUG RECOGNITION EXPERT,30.35743668,-97.68741727,2022
AGG ASSAULT WITH MOTOR VEH,30.26762254,-97.73889908,2022
HARASSMENT,30.28014352,-97.74836085,2022
FAMILY DISTURBANCE,30.4759097,-97.80775129,2022
FAMILY DISTURBANCE,30.24136087,-97.71692105,2022
THEFT,30.23256094,-97.73196691,2022
CRIMINAL TRESPASS,30.35602394,-97.68519796,2022
AUTO THEFT,30.31300008,-97.73304451,2022
ASSAULT BY CONTACT,30.31885079,-97.6880442,2022
FAMILY DISTURBANCE,30.22249994,-97.70447557,2022
DISTURBANCE - OTHER,30.44313579,-97.78750786,2022
ASSAULT BY CONTACT,30.31352507,-97.73669174,2022
FAMILY DISTURBANCE,30.15657417,-97.75435266,2022
FAMILY DISTURBANCE,30.4321554,-97.73964981,2022
POSSESSION OF MARIJUANA,30.26805667,-97.73887791,2022
BURGLARY OF VEHICLE,30.26446401,-97.77054752,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.25319052,-97.74292693,2022
FRAUD - OTHER,30.22676056,-97.74391451,2022
DWI  .15 BAC OR ABOVE,30.17106373,-97.78309014,2022
ASSAULT BY CONTACT,30.30698583,-97.73552369,2022
CRIMINAL TRESPASS,30.43670016,-97.76721164,2022
CRIMINAL MISCHIEF,30.28191989,-97.60906653,2022
THEFT CATALYTIC CONVERTER,30.27186538,-97.69601126,2022
DWI 2ND,30.16348291,-97.78718321,2022
AGG ASSAULT,30.26682178,-97.73467166,2022
FAMILY DISTURBANCE,30.41525799,-97.67013132,2022
UNLAWFUL CARRYING WEAPON,30.33915243,-97.69116575,2022
BURGLARY NON RESIDENCE,30.21411473,-97.77003396,2022
THEFT CATALYTIC CONVERTER,30.41248349,-97.70685965,2022
DISTURBANCE - OTHER,30.17520501,-97.79912146,2022
THEFT OF BICYCLE,30.4067901,-97.69786669,2022
THEFT,30.16548757,-97.78952006,2022
THEFT OF BICYCLE,30.4067901,-97.69786669,2022
AGG ASSAULT,30.23126527,-97.79195884,2022
ROBBERY BY ASSAULT,30.26505533,-97.74945872,2022
DOC DISCHARGE GUN - PUB PLACE,30.40514245,-97.64220521,2022
THEFT,30.26309809,-97.74405836,2022
VIOL OF EMERG PROTECTIVE ORDER,30.28723584,-97.70250327,2022
BURGLARY OF VEHICLE,30.17264966,-97.82255192,2022
CRIMINAL MISCHIEF,30.45725744,-97.81057042,2022
CRIMINAL MISCHIEF,30.36499057,-97.69790197,2022
FAMILY DISTURBANCE,30.28391493,-97.67048466,2022
ASSAULT WITH INJURY,30.26144862,-97.74110221,2022
THEFT,30.25788603,-97.80700704,2022
BURGLARY NON RESIDENCE,30.32106717,-97.70607947,2022
BURGLARY OF VEHICLE,30.30046387,-97.71965158,2022
BURGLARY OF VEHICLE,30.34365352,-97.72090405,2022
BURGLARY NON RESIDENCE,30.34914878,-97.6720834,2022
AUTO THEFT,30.23601818,-97.83264288,2022
FRAUD - OTHER,30.26023767,-97.81050342,2022
CRIMINAL MISCHIEF,30.35461666,-97.75270138,2022
EVADING / VEHICLE PURSUIT,30.37724145,-97.67673568,2022
AUTO THEFT,30.25473747,-97.72320525,2022
THEFT CATALYTIC CONVERTER,30.38979111,-97.65120601,2022
CRASH/FAIL STOP AND RENDER AID,30.19061184,-97.7722943,2022
BURGLARY OF RESIDENCE,30.35300504,-97.67660401,2022
THEFT FROM BUILDING,30.2521886,-97.75816653,2022
AUTO THEFT,30.21708444,-97.69177492,2022
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.34293272,-97.71752109,2022
CRIMINAL MISCHIEF,30.30608819,-97.71506155,2022
THEFT,30.26446401,-97.77054752,2022
THEFT,30.23581695,-97.72262067,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.40007889,-97.72693605,2022
BURGLARY NON RESIDENCE,30.17542488,-97.82564841,2022
CRASH/FAIL STOP AND RENDER AID,30.18145776,-97.79488645,2022
THEFT,30.28712462,-97.74186095,2022
FAMILY DISTURBANCE,30.40925577,-97.74318206,2022
POSS OF FIREARM BY FELON,30.19299708,-97.76505365,2022
AUTO THEFT,30.46066516,-97.79272128,2022
AUTO THEFT,30.2978749,-97.71758544,2022
ASSAULT WITH INJURY,30.22792392,-97.77870028,2022
BURGLARY NON RESIDENCE,30.37467788,-97.67181663,2022
DISTURBANCE - OTHER,30.3190283,-97.65763354,2022
FAMILY DISTURBANCE,30.45798345,-97.79062999,2022
RECKLESS DAMAGE,30.26091242,-97.73554041,2022
ASSAULT WITH INJURY,30.20033189,-97.76888301,2022
THEFT FROM BUILDING,30.45683282,-97.79210802,2022
THEFT FROM BUILDING,30.2619872,-97.73863229,2022
FAMILY DISTURBANCE,30.3134215,-97.77435099,2022
BURGLARY NON RESIDENCE,30.18520003,-97.84768472,2022
BURGLARY OF VEHICLE,30.34904157,-97.75310422,2022
BURGLARY OF VEHICLE,30.41406888,-97.75602208,2022
TERRORISTIC THREAT,30.41679962,-97.66847661,2022
ASSAULT WITH INJURY,30.35805112,-97.68707058,2022
BURGLARY OF VEHICLE,30.39160411,-97.7324475,2022
THEFT,30.26760113,-97.74015122,2022
DRIVING WHILE INTOX / FELONY,30.26099446,-97.7357885,2022
CRIMINAL MISCHIEF,30.39968443,-97.67858577,2022
CRIMINAL TRESPASS,30.23216714,-97.79902672,2022
BURGLARY OF VEHICLE,30.25871239,-97.74997063,2022
CRIMINAL MISCHIEF,30.35940846,-97.68500671,2022
POSS CONTROLLED SUB/NARCOTIC,30.38218078,-97.68483175,2022
CRIMINAL MISCHIEF,30.42061377,-97.67136068,2022
CRIMINAL MISCHIEF,30.35119727,-97.79608335,2022
BURGLARY NON RESIDENCE,30.33261941,-97.68459112,2022
ASSAULT BY CONTACT,30.28223375,-97.74291126,2022
POSS/PROMO CHILD PORNOGRAPHY,30.4287284,-97.69699068,2022
DWI,30.2291941,-97.88830841,2022
AUTO THEFT,30.25788603,-97.80700704,2022
ASSAULT BY CONTACT,30.4287284,-97.69699068,2022
AGG ROBBERY/DEADLY WEAPON,30.36513517,-97.69543675,2022
THEFT,30.21656061,-97.76746727,2022
BURGLARY OF VEHICLE,30.40908073,-97.67770189,2022
ASSAULT WITH INJURY,30.16181299,-97.79768755,2022
AUTO THEFT,30.37785692,-97.75173686,2022
AUTO THEFT,30.187645,-97.76491731,2022
RECKLESS DAMAGE,30.40014269,-97.74612382,2022
BURGLARY NON RESIDENCE,30.28987254,-97.62925249,2022
FAMILY DISTURBANCE,30.26953365,-97.73575836,2022
BURGLARY OF VEHICLE,30.34781815,-97.79822076,2022
AUTO THEFT,30.26369328,-97.69624083,2022
THEFT BY SHOPLIFTING,30.33915243,-97.69116575,2022
CRIMINAL MISCHIEF,30.37065386,-97.71969052,2022
FAMILY DISTURBANCE,30.22771827,-97.70117264,2022
EVADING VEHICLE,30.40120965,-97.72289492,2022
THEFT,30.37887031,-97.71165791,2022
THEFT OF BICYCLE,30.22812089,-97.72218576,2022
POSS CONTROLLED SUB/NARCOTIC,30.36097225,-97.71576321,2022
HARASSMENT,30.23597678,-97.71859048,2022
AUTO THEFT,30.30772935,-97.6874298,2022
ASSAULT BY THREAT,30.3821216,-97.65087687,2022
CRED CARD ABUSE - OTHER,30.36842153,-97.70533501,2022
AUTO THEFT,30.38772044,-97.65017226,2022
THEFT,30.22702652,-97.70793763,2022
CRIMINAL TRESPASS,30.38400418,-97.69992337,2022
HARASSMENT,30.27220461,-97.69806164,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.32104847,-97.77354003,2022
BURGLARY OF VEHICLE,30.39566744,-97.67214463,2022
ASSAULT BY CONTACT,30.30698583,-97.73552369,2022
ASSAULT WITH INJURY,30.31718379,-97.70407388,2022
BURGLARY OF VEHICLE,30.35245508,-97.7952955,2022
BURGLARY OF VEHICLE,30.31393793,-97.77032723,2022
BURGLARY OF VEHICLE,30.20229006,-97.88551274,2022
BURGLARY NON RESIDENCE,30.34393367,-97.70500325,2022
BURGLARY OF VEHICLE,30.29649241,-97.71844064,2022
VIOL OF BOND CONDITIONS,30.21469515,-97.76509742,2022
FAMILY DISTURBANCE,30.38989409,-97.64731989,2022
FAMILY DISTURBANCE,30.40683649,-97.74500495,2022
IDENTITY THEFT,30.35727572,-97.71495331,2022
THEFT OF SERVICE,30.41525799,-97.67013132,2022
BURGLARY NON RESIDENCE,30.16291061,-97.79312325,2022
CRIMINAL TRESPASS,30.40514245,-97.64220521,2022
THEFT,30.40966058,-97.71555813,2022
DATING DISTURBANCE,30.2482112,-97.77076346,2022
AUTO THEFT,30.23146495,-97.72122433,2022
BURGLARY OF RESIDENCE,30.32415408,-97.69755267,2022
CRIMINAL TRESPASS,30.32662648,-97.72849544,2022
AUTO THEFT,30.41608253,-97.74606411,2022
ONLINE SOLICITATION OF A MINOR,30.19299708,-97.76505365,2022
FAMILY DISTURBANCE,30.26647782,-97.74022892,2022
DOC FIGHTING,30.26669189,-97.73884805,2022
AGG ROBBERY/DEADLY WEAPON,30.26548146,-97.73029093,2022
AGG ROBBERY/DEADLY WEAPON,30.3562406,-97.70334539,2022
FAMILY DISTURBANCE,30.31860654,-97.68793677,2022
BURGLARY OF VEHICLE,30.25076349,-97.69675869,2022
BURGLARY OF VEHICLE,30.40689651,-97.7186635,2022
ASSAULT BY CONTACT,30.41248349,-97.70685965,2022
THEFT CATALYTIC CONVERTER,30.20200809,-97.6668813,2022
BURGLARY NON RESIDENCE,30.2098532,-97.78208826,2022
ASSAULT BY THREAT,30.25975735,-97.74928051,2022
THEFT,30.26587973,-97.73500753,2022
FAMILY DISTURBANCE,30.23273544,-97.77504142,2022
THEFT OF BICYCLE,30.26770499,-97.75497387,2022
FAMILY DISTURBANCE,30.44313579,-97.78750786,2022
ASSAULT WITH INJURY,30.31722663,-97.70240838,2022
MAIL THEFT,30.23041409,-97.82748604,2022
ASSAULT WITH INJURY,30.19680597,-97.74319442,2022
FRAUD - OTHER,30.35576085,-97.6951191,2022
BURGLARY OF VEHICLE,30.34855279,-97.7972628,2022
FAMILY DISTURBANCE,30.32141998,-97.6792776,2022
BURGLARY OF VEHICLE,30.40711173,-97.79054705,2022
BURGLARY NON RESIDENCE,30.25452139,-97.70711399,2022
THEFT,30.26058212,-97.74177497,2022
DWI,30.33285606,-97.68619534,2022
THEFT BY SHOPLIFTING,30.24218408,-97.75890847,2022
CRIMINAL MISCHIEF,30.29981296,-97.68645824,2022
ASSAULT BY CONTACT,30.39665922,-97.66375058,2022
DAMAGE CITY VEHICLE,30.3698269,-97.72000474,2022
THEFT,30.25919652,-97.75926592,2022
FAMILY DISTURBANCE,30.16172035,-97.81864224,2022
CRIMINAL MISCHIEF,30.35303338,-97.60679796,2022
BURGLARY OF VEHICLE,30.25571158,-97.7625396,2022
RAPE,,,2022
CRED CARD ABUSE - OTHER,30.3780144,-97.80619144,2022
BURGLARY OF VEHICLE,30.26706762,-97.73933857,2022
POSS OF DRUG PARAPHERNALIA,30.26284132,-97.69173331,2022
THEFT,30.34135716,-97.71376819,2022
AUTO THEFT,,,2022
ASSAULT WITH INJURY,30.20228012,-97.64254616,2022
FAMILY DISTURBANCE,30.15594157,-97.83378104,2022
BURGLARY OF RESIDENCE,30.2656746,-97.70606601,2022
DISTURBANCE - OTHER,30.27183325,-97.73279083,2022
FAMILY DISTURBANCE,30.2047188,-97.63309584,2022
THEFT OF LICENSE PLATE,30.27804045,-97.74922522,2022
IDENTITY THEFT,30.36530774,-97.73950009,2022
AGG ASSAULT ON PUBLIC SERVANT,30.2863102,-97.66941078,2022
AUTO THEFT,30.22148018,-97.76098679,2022
FAMILY DISTURBANCE,30.22771827,-97.70117264,2022
FAMILY DISTURBANCE,30.2253837,-97.75214159,2022
CHILD CUSTODY INTERFERE,30.15276867,-97.76150522,2022
FAMILY DISTURBANCE,30.27277016,-97.69400293,2022
THEFT CATALYTIC CONVERTER,30.23216714,-97.79902672,2022
FRAUD - OTHER,30.31502358,-97.71463207,2022
DWI,30.3593974,-97.79184936,2022
ASSAULT WITH INJURY,30.2941989,-97.71697195,2022
DEADLY CONDUCT,30.29545899,-97.62835748,2022
VIOL CITY ORDINANCE -FIREWORK,30.29704191,-97.741975,2022
ASSAULT BY THREAT,30.26427596,-97.73390689,2022
POSS OF DRUG PARAPHERNALIA,30.26657162,-97.73386409,2022
THEFT,30.30491236,-97.71472259,2022
POSS CONTROLLED SUB/NARCOTIC,30.2679761,-97.73761583,2022
DWI,30.3230732,-97.70063208,2022
AUTO THEFT,30.43216738,-97.76390134,2022
CRIMINAL MISCHIEF,30.39836571,-97.73400063,2022
THEFT BY SHOPLIFTING,30.23581695,-97.72262067,2022
ROBBERY BY ASSAULT,30.402931,-97.67558356,2022
DISTURBANCE - OTHER,30.41432096,-97.67840164,2022
ASSAULT W/INJURY-FAM/DATE VIOL,30.17559012,-97.82790741,2022
BURGLARY OF VEHICLE,30.32104847,-97.77354003,2022
CHILD ENDANGERMENT- ABANDONMEN,30.13173226,-97.79375578,2022
DATING DISTURBANCE,30.1804823,-97.83801809,2022
DOC DISPLAY GUN/DEADLY PUB PLC,30.28457248,-97.70446464,2022
FAMILY DISTURBANCE,30.42460533,-97.75437249,2022
DWI,30.43448733,-97.76906068,2022
THEFT,30.20200809,-97.6668813,2022
AUTO THEFT,30.36446117,-97.6990424,2022
THEFT BY SHOPLIFTING,30.33915243,-97.69116575,2022
FAMILY DISTURBANCE,30.26589917,-97.74221524,2022
CRED CARD ABUSE - OTHER,30.19326663,-97.78059495,2022
AGG ASSAULT,30.41186015,-97.73012396,2022
DISTURBANCE - OTHER,30.2195117,-97.75691905,2022
BURGLARY NON RESIDENCE,30.27041783,-97.6971725,2022
DWI,30.3579283,-97.69312202,2022
CHILD CUSTODY INTERFERE,30.31271446,-97.70742907,2022
THEFT FROM PERSON,30.26653839,-97.74567389,2022
THEFT BY SHOPLIFTING,30.24450788,-97.72963988,2022
FAMILY DISTURBANCE,30.39151787,-97.83947264,2022
THEFT,30.26915654,-97.73642123,2022
BURGLARY OF VEHICLE,30.36442773,-97.69460608,2022
THEFT,30.29045079,-97.77696929,2022
BURGLARY OF VEHICLE,30.35235412,-97.79533621,2022
DATING DISTURBANCE,30.4664638,-97.79749916,2022
BURGLARY OF VEHICLE,30.22740124,-97.75617967,2022
DATING DISTURBANCE,30.27056889,-97.75405771,2022
DWI,30.31728921,-97.66458645,2022
FAMILY DISTURBANCE,30.19084407,-97.77786025,2022
FAMILY DISTURBANCE,30.46287518,-97.80184796,2022
FAMILY DISTURBANCE,30.41437184,-97.76495956,2022
AGG ASSAULT,30.32191865,-97.68903484,2022
THEFT OF BICYCLE,30.40359509,-97.70099377,2022
BURGLARY OF VEHICLE,30.17057591,-97.78193501,2022
POSS OF FIREARM BY FELON,30.3321986,-97.70517392,2022
ASSAULT WITH INJURY,30.36620826,-97.74364038,2022
FAMILY DISTURBANCE,30.14860935,-97.79410351,2022
ASSAULT BY CONTACT,30.22724757,-97.76098521,2022
FAMILY DISTURBANCE,30.22630957,-97.73943241,2022
FAMILY DISTURBANCE,30.41686014,-97.74602738,2022
FAMILY DISTURBANCE,30.27209853,-97.74902938,2022
FAMILY DISTURBANCE,30.22436056,-97.79216269,2022
ASSAULT BY CONTACT,30.30698583,-97.73552369,2022
BURGLARY OF VEHICLE,30.35358125,-97.79077848,2022
THEFT,30.18408827,-97.69403195,2022
THEFT-NO SUSPECT/FOLLOWUP,30.21494929,-97.7537948,2022
ASSAULT WITH INJURY,30.26056649,-97.73462141,2022
CRIMINAL MISCHIEF,30.45465329,-97.82589259,2022
CRIMINAL TRESPASS/TRANSIENT,30.26505534,-97.74224105,2022
DATING DISTURBANCE,30.22842038,-97.70992361,2022
BURGLARY OF VEHICLE,30.20060128,-97.7433238,2022
THEFT FROM BUILDING,30.36260005,-97.69814808,2022
MAIL THEFT,30.19419658,-97.83400395,2022
POSS CONTROLLED SUB/OTHER,30.34381041,-97.73797574,2022
THEFT,30.19259606,-97.77497082,2022
BURGLARY OF VEHICLE,30.32104847,-97.77354003,2022
DWI,30.3258152,-97.7447943,2022
CRIMINAL MISCHIEF,30.38249438,-97.64005196,2022
DWI,30.44384761,-97.74239514,2022
TERRORISTIC THREAT,30.23581695,-97.72262067,2022
THEFT,30.23258831,-97.72209348,2022
ROBBERY BY ASSAULT,30.32907428,-97.6892604,2022
THEFT OF LICENSE PLATE,30.27075132,-97.74387527,2022
GRAFFITI,30.2711407,-97.74191295,2022
CRIMINAL MISCHIEF,30.32104847,-97.77354003,2022
DAMAGE CITY VEHICLE,30.33289604,-97.65343139,2022
BURGLARY OF VEHICLE,30.26923879,-97.74116236,2022
THEFT BY SHOPLIFTING,30.23401114,-97.82283489,2022
COUNTERFEITING,30.24363445,-97.72429095,2022
THEFT,30.200441,-97.76444731,2022
CRIMINAL MISCHIEF,30.22321311,-97.72145383,2022
DAMAGE CITY VEHICLE,30.23342848,-97.81347155,2022
THEFT FROM BUILDING,30.4705168,-97.80651783,2022
FAMILY DISTURBANCE,30.26641957,-97.73789532,2022
CRIMINAL MISCHIEF,30.26014857,-97.7348988,2022
AGG ASSAULT,30.17368492,-97.8063974,2022
BURGLARY OF VEHICLE,30.34799828,-97.71479606,2022
THEFT BY FALSE PRETEXT/BUNCO,30.40083307,-97.72263542,2022
TERRORISTIC THREAT,30.23433699,-97.71398508,2022
FAMILY DISTURBANCE,30.3563326,-97.75091119,2022
HARASSMENT,30.1599941,-97.74229779,2022
POCKET PICKING,30.26462533,-97.73784533,2022
CRIMINAL MISCHIEF,30.15953803,-97.74354435,2022
CRED CARD ABUSE - OTHER,30.3805642,-97.65216055,2022
FAMILY DISTURBANCE,30.36435183,-97.79232142,2022
DEADLY CONDUCT,30.23046669,-97.68440278,2022
RECKLESS DAMAGE,30.15482018,-97.84030411,2022
FAMILY DISTURBANCE,30.4540371,-97.79788016,2022
CRIMINAL TRESPASS,30.26835472,-97.73743455,2022
CRIMINAL TRESPASS,30.39102108,-97.72256481,2022
BURGLARY NON RESIDENCE,30.22697768,-97.77869363,2022
DWI,30.46390748,-97.79465186,2022
INJURY TO ELDERLY PERSON,30.26654723,-97.73618725,2022
BURGLARY OF RESIDENCE,30.18248681,-97.7545886,2022
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.26084978,-97.72514692,2022
DEL CONTROLLED SUB/NARCOTIC,30.18952596,-97.76709929,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.27424864,-97.77435005,2022
DWI  .15 BAC OR ABOVE,30.33990695,-97.68174965,2022
THEFT OF BICYCLE,30.30916804,-97.74346571,2022
THEFT,30.4110599,-97.74808698,2022
BURGLARY NON RESIDENCE,30.21030567,-97.72576746,2022
FAMILY DISTURBANCE,30.21019986,-97.81404581,2022
BURGLARY OF VEH-NO SUSPECT/FU,30.3433923,-97.73050977,2022
FAMILY DISTURBANCE,30.28723584,-97.70250327,2022
THEFT OF LICENSE PLATE,30.22753716,-97.77489407,2022
BURGLARY NON RESIDENCE,30.31164146,-97.7422835,2022
FAMILY DISTURBANCE,30.16441443,-97.82657344,2022
VIOL CITY ORDINANCE - WRECKER,30.26099113,-97.73738858,2022
CRIMINAL MISCHIEF,30.35557227,-97.68410353,2022
THEFT,30.30635266,-97.70916489,2022
BURGLARY OF RESIDENCE,30.43022792,-97.74199003,2022
DOC DISCHARGE GUN - PUB PLACE,30.19995104,-97.74980046,2022
TERRORISTIC THREAT,30.26427596,-97.73390689,2022
MURDER,30.26729069,-97.73406019,2022
DISTURBANCE - OTHER,30.35602394,-97.68519796,2022
DWI  .15 BAC OR ABOVE,30.28117398,-97.72875545,2022
IDENTITY THEFT,30.25614721,-97.76561058,2022
THEFT CATALYTIC CONVERTER,30.34904157,-97.75310422,2022
DWI  .15 BAC OR ABOVE,30.32887265,-97.654637,2022
BURGLARY OF VEHICLE,30.27958201,-97.6895608,2022
DWI,30.26892586,-97.73861057,2022
CRASH/FAIL STOP AND RENDER AID,30.18969217,-97.75593177,2022
CRIMINAL TRESPASS,30.27280132,-97.64942445,2022
THEFT,30.37846334,-97.66074903,2022
THEFT CATALYTIC CONVERTER,30.26252562,-97.80839374,2022
ROBBERY BY THREAT,30.28294591,-97.68530771,2022
POSS CONTROLLED SUB/NARCOTIC,30.24023874,-97.72704033,2022
ASSAULT BY THREAT,30.3932158,-97.70504944,2022
THEFT,30.16231536,-97.78877116,2022
EVADING / VEHICLE PURSUIT,30.31502358,-97.71463207,2022
THEFT,30.27877743,-97.67195099,2022
THEFT OF TRAILER,30.3664502,-97.68264701,2022
ASSAULT WITH INJURY,30.24285604,-97.75184562,2022
THEFT,30.22311391,-97.78561759,2022
BURGLARY OF VEHICLE,30.36442773,-97.69460608,2022
BURGLARY OF VEHICLE,30.32279563,-97.77040898,2022
CRIMINAL TRESPASS,30.23398057,-97.78964172,2022
THEFT CATALYTIC CONVERTER,30.20128772,-97.81972106,2022
THEFT,30.25256584,-97.70362531,2022
FAMILY DISTURBANCE,30.36030464,-97.69887365,2022
THEFT,30.26854396,-97.76744813,2022
