Highest Offense Description,Latitude,Longitude,year
BOMB THREAT,30.41400576,-97.7086714,2024
BURGLARY OF RESIDENCE,30.36146963,-97.70525167,2024
AUTO THEFT,30.37567159,-97.73952585,2024
BURGLARY OF VEHICLE,30.18444161,-97.85367476,2024
IDENTITY THEFT,30.26755343,-97.73467415,2024
THEFT,30.16924178,-97.78869324,2024
BURGLARY OF VEHICLE,30.28960646,-97.68061193,2024
BURGLARY OF VEHICLE,30.29078005,-97.72357434,2024
HARASSMENT OF A PUBLIC SERVANT,30.26763582,-97.74703862,2024
AGG ASSAULT,30.28295131,-97.71192433,2024
DWI,30.26682178,-97.73467166,2024
BURGLARY OF VEH-NO SUSPECT/FU,30.20346042,-97.86981615,2024
DWI,30.40035569,-97.74550257,2024
CRIMINAL TRESPASS,30.26743058,-97.74354926,2024
ASSAULT BY CONTACT,30.3022139,-97.7342987,2024
FAMILY DISTURBANCE,30.24489301,-97.76506721,2024
THEFT BY SHOPLIFTING,30.3885533,-97.74124779,2024
AUTO THEFT,30.37025069,-97.71718296,2024
THEFT,30.25955655,-97.71137458,2024
THEFT FROM PERSON,30.20933575,-97.80494868,2024
BURGLARY NON RESIDENCE,30.20183333,-97.86844232,2024
BURGLARY OF VEH-NO SUSPECT/FU,30.30685202,-97.72541245,2024
FAILURE TO IDENTIFY,30.26570422,-97.73992018,2024
THEFT,30.26705683,-97.73676921,2024
VIOL STATE LAW - OTHER,30.33001137,-97.67817568,2024
CRIMINAL TRESPASS,30.40950098,-97.67276231,2024
EVADING / VEHICLE PURSUIT,30.22964956,-97.76021177,2024
THEFT,30.35831088,-97.80157629,2024
ASSAULT BY CONTACT,30.33847033,-97.75657681,2024
FAMILY DISTURBANCE,30.25755218,-97.69252434,2024
THEFT,30.3962885,-97.70051429,2024
FRAUD - OTHER,30.22999718,-97.71265216,2024
ABUSE OF 911,30.2933501,-97.63086655,2024
THEFT,30.26627424,-97.74825693,2024
MAIL THEFT,30.34342268,-97.71848448,2024
THEFT OF LICENSE PLATE,30.31553606,-97.66823303,2024
BURGLARY OF VEHICLE,30.25277817,-97.69322199,2024
ASSAULT BY THREAT,30.37919393,-97.67300529,2024
VIOL CITY ORDINANCE - WRECKER,30.36111463,-97.74936863,2024
TERRORISTIC THREAT,30.40196548,-97.73642287,2024
ROBBERY BY ASSAULT,30.25699759,-97.72492783,2024
THEFT BY SHOPLIFTING,30.30178349,-97.69866762,2024
DATING DISTURBANCE,30.26763064,-97.74596464,2024
FAMILY DISTURBANCE,30.2941989,-97.71697195,2024
AUTO THEFT,30.22664294,-97.72105703,2024
FAILURE TO IDENTIFY,30.30349787,-97.70621545,2024
AUTO THEFT,30.35920458,-97.67435588,2024
AUTO THEFT,30.21686244,-97.76372873,2024
THEFT OF TRAILER,30.17421952,-97.79671627,2024
AUTO THEFT,30.20750716,-97.75831583,2024
THEFT,30.22554544,-97.68835418,2024
FAMILY DISTURBANCE,30.20067456,-97.77253731,2024
THEFT,30.20131563,-97.87885982,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.19214656,-97.82228271,2024
FAMILY DISTURBANCE,30.18104595,-97.83772812,2024
FALSE REPORT TO PEACE OFFICER,30.36859528,-97.68703184,2024
AUTO THEFT,30.31954402,-97.70328992,2024
AUTO THEFT,30.27085307,-97.69266431,2024
AUTO THEFT,30.30178349,-97.69866762,2024
POSSESSION OF MARIJUANA,30.36238078,-97.70985744,2024
AUTO THEFT,30.19299708,-97.76505365,2024
CRIMINAL TRESPASS,30.19112787,-97.73091691,2024
HARASSMENT,30.23903874,-97.72375626,2024
BURGLARY OF VEHICLE,30.20032365,-97.76888323,2024
VIOL OF EMERG PROTECTIVE ORDER,30.39372235,-97.7014505,2024
THEFT,30.27185663,-97.69304878,2024
RAPE,,,2024
FAMILY DISTURBANCE,30.19299708,-97.76505365,2024
CRIMINAL MISCHIEF,30.27953862,-97.74020129,2024
THEFT OF BICYCLE,30.34438074,-97.71758647,2024
AUTO THEFT,30.31156674,-97.71438035,2024
FAMILY DISTURBANCE,30.35739741,-97.71458212,2024
FAMILY DISTURBANCE,30.43345341,-97.7709989,2024
DOC EXPOSURE,30.2711407,-97.74191295,2024
DOC FIGHTING,30.29654817,-97.73348459,2024
DAMAGE CITY PROP,30.30131017,-97.65302161,2024
POSS OF DRUG PARAPHERNALIA,30.26665421,-97.73508807,2024
THEFT,30.24334282,-97.75239012,2024
BURGLARY NON RESIDENCE,30.36797485,-97.68122853,2024
BURGLARY OF VEHICLE,30.29111809,-97.78728021,2024
BURGLARY NON RESIDENCE,30.3533698,-97.7139906,2024
CRIMINAL TRESPASS,30.20653333,-97.77959209,2024
ASSAULT W/INJURY-FAM/DATE VIOL,30.26709481,-97.74639724,2024
POSS CRIMINAL INSTRUMENT,30.29072939,-97.74181487,2024
CRASH/FAIL STOP AND RENDER AID,30.32416618,-97.68346308,2024
DOC FIGHTING,30.26763582,-97.74703862,2024
CRIMINAL MISCHIEF,30.41726724,-97.7505354,2024
AUTO THEFT,30.39502851,-97.70425443,2024
IDENTITY THEFT,30.20039521,-97.69523927,2024
IDENTITY THEFT,30.25542763,-97.57665236,2024
DOC ABUSE OR THREAT,30.48703647,-97.7702182,2024
ASSAULT BY CONTACT,30.25774494,-97.72718874,2024
BURGLARY OF VEHICLE,30.279049,-97.75191395,2024
CRIMINAL MISCHIEF,30.22525531,-97.75505243,2024
CRIMINAL MISCHIEF,30.24743789,-97.77239007,2024
CRIMINAL MISCHIEF,30.38469153,-97.73987328,2024
POSSESSION OF MARIJUANA,30.20426213,-97.77397159,2024
MURDER,30.30116917,-97.71337881,2024
EVADING / FOOT,30.23385074,-97.82250966,2024
THEFT BY SHOPLIFTING,30.30635266,-97.70916489,2024
AUTO THEFT,30.23150211,-97.83743153,2024
BURGLARY OF VEHICLE,30.32061069,-97.70675449,2024
BURGLARY OF VEHICLE,30.22953885,-97.8869188,2024
AUTO THEFT,30.23722073,-97.69168659,2024
MAIL THEFT,30.23895001,-97.72075262,2024
FAMILY DISTURBANCE,30.20524252,-97.75566255,2024
FAMILY DISTURBANCE,30.18456192,-97.8367984,2024
THEFT,30.36139968,-97.6986249,2024
FAMILY DISTURBANCE,30.42004712,-97.84416748,2024
DISTURBANCE - OTHER,30.26765491,-97.74962044,2024
CRED CARD ABUSE - OTHER,30.27217262,-97.73840606,2024
BURGLARY OF VEHICLE,30.24775128,-97.77128252,2024
THEFT OF AUTO PARTS,30.38469153,-97.73987328,2024
FAMILY DISTURBANCE,30.46721421,-97.78691606,2024
HARASSMENT,30.4251922,-97.84512316,2024
FAMILY DISTURBANCE,30.17250656,-97.61090382,2024
FAMILY DISTURBANCE,30.22899126,-97.72062928,2024
AGG ASSAULT,30.34830137,-97.70313057,2024
POSS CONTROLLED SUB/NARCOTIC,30.22671474,-97.70628016,2024
BURGLARY OF VEHICLE,30.38522713,-97.7402459,2024
EXPLOSIVE ORDNANCE DISPOSAL,30.29394538,-97.71964428,2024
ASSAULT WITH INJURY,30.26989978,-97.74855909,2024
DATING DISTURBANCE,30.43169741,-97.65375967,2024
BURGLARY OF VEHICLE,30.4000208,-97.72922209,2024
ASSAULT BY THREAT,30.23297487,-97.72378708,2024
BURGLARY OF VEHICLE,30.249927,-97.75074739,2024
FAMILY DISTURBANCE,30.22365226,-97.74171755,2024
CRASH/FAIL STOP AND RENDER AID,30.44898139,-97.79200715,2024
AUTO THEFT,30.39294385,-97.75604107,2024
CRIMINAL MISCHIEF,30.41934013,-97.74789664,2024
POSS CONTROLLED SUB/NARCOTIC,30.25846254,-97.71705641,2024
POSSESSION OF MARIJUANA,30.44436867,-97.60842933,2024
BURGLARY NON RESIDENCE,30.4457251,-97.7781577,2024
CRIMINAL MISCHIEF,30.23011701,-97.69424371,2024
THEFT BY SHOPLIFTING,30.33620917,-97.75737916,2024
ASSAULT WITH INJURY,30.41098638,-97.74471265,2024
FAMILY DISTURBANCE,30.3447253,-97.70042168,2024
THEFT OF SERVICE,30.26522054,-97.74551594,2024
BURGLARY OF RESIDENCE,30.20291567,-97.80044951,2024
BURGLARY OF VEHICLE,30.39001822,-97.73657334,2024
BURGLARY OF VEHICLE,30.26068194,-97.72055426,2024
FRAUD - OTHER,30.33386302,-97.70425664,2024
AGG ROBBERY/DEADLY WEAPON,30.36926216,-97.69510501,2024
CRIMINAL MISCHIEF,30.12786059,-97.79711945,2024
CRIMINAL TRESPASS,30.40890731,-97.64809115,2024
ASSAULT BY CONTACT,30.26849718,-97.74311508,2024
BURGLARY OF VEHICLE,30.30734279,-97.72155419,2024
THEFT,30.35740179,-97.79398874,2024
FAMILY DISTURBANCE,30.43815984,-97.77599358,2024
FAMILY DISTURBANCE,30.23728157,-97.78427775,2024
CRASH/FAIL STOP AND RENDER AID,30.35226687,-97.67509259,2024
AUTO THEFT,30.22812089,-97.72218576,2024
FRAUD - OTHER,30.22243605,-97.86661493,2024
BURGLARY NON RESIDENCE,30.37200755,-97.69138848,2024
AUTO THEFT,30.21845284,-97.76444964,2024
CRIMINAL TRESPASS,30.24250171,-97.72809428,2024
POSS OF DRUG PARAPHERNALIA,30.28549572,-97.74509279,2024
FAMILY DISTURBANCE,30.32645265,-97.70139906,2024
THEFT BY SHOPLIFTING,30.19061184,-97.7722943,2024
HARASSMENT,30.31199349,-97.71453678,2024
AUTO THEFT,30.31833974,-97.70263799,2024
FAMILY DISTURBANCE,30.20067456,-97.77253731,2024
DATING DISTURBANCE,30.20869195,-97.78440518,2024
DISTURBANCE - OTHER,30.31255862,-97.66379797,2024
HARASSMENT,30.3805642,-97.65216055,2024
DEL SYNTHETIC MARIJUANA,30.23788314,-97.72562466,2024
DWI,30.3562406,-97.70334539,2024
DISTURBANCE - OTHER,30.22616185,-97.77007212,2024
BURGLARY OF VEHICLE,30.39001822,-97.73657334,2024
CRIMINAL MISCHIEF,30.27151491,-97.70908206,2024
FAMILY DISTURBANCE,30.13173226,-97.79375578,2024
FRAUD - OTHER,30.18723605,-97.90157419,2024
THEFT,30.41080631,-97.69937207,2024
UNLAWFUL CARRYING WEAPON,30.34414964,-97.70507347,2024
THEFT,30.31784871,-97.7208577,2024
BURGLARY OF VEHICLE,30.249927,-97.75074739,2024
VIOL OF EMERG PROTECTIVE ORDER,30.19731659,-97.77213239,2024
FAILURE TO REG AS SEX OFFENDER,,,2024
CRED CARD ABUSE - OTHER,30.34288193,-97.72029075,2024
CRED CARD ABUSE - OTHER,30.37167157,-97.67114785,2024
FRAUD - OTHER,30.36117538,-97.73766705,2024
AUTO THEFT,30.24136087,-97.71692105,2024
FAMILY DISTURBANCE,30.16722139,-97.62846819,2024
VIOL OF CAMPING ORDINANCE,30.35144984,-97.71384611,2024
FAMILY DISTURBANCE,30.18153143,-97.84472427,2024
RAPE,,,2024
BURGLARY OF VEHICLE,30.21477637,-97.76928805,2024
THEFT,30.26703084,-97.73792958,2024
ASSAULT WITH INJURY,30.26388102,-97.74537442,2024
POSS CONTROLLED SUB/OTHER,30.33295285,-97.70453509,2024
AUTO THEFT,30.3500277,-97.71450947,2024
CRIMINAL MISCHIEF,30.18917808,-97.74639704,2024
BURGLARY NON RESIDENCE,30.35349225,-97.71486891,2024
CRIMINAL MISCHIEF,30.22437874,-97.74486515,2024
CRIMINAL TRESPASS,30.20352997,-97.642733,2024
THEFT OF BICYCLE,30.30144225,-97.69197629,2024
THEFT OF TRAILER,30.20232866,-97.75423311,2024
CRIMINAL MISCHIEF,30.37577494,-97.67564681,2024
CRIMINAL MISCHIEF-NO SUSPECT,30.30951169,-97.68756796,2024
CRIMINAL MISCHIEF,30.21714698,-97.85321203,2024
THEFT OF METAL,30.2182275,-97.70777143,2024
FAMILY DISTURBANCE,30.29185631,-97.693668,2024
ASSAULT WITH INJURY,30.30416717,-97.70156941,2024
TERRORISTIC THREAT,30.20524252,-97.75566255,2024
FAMILY DISTURBANCE,30.17143726,-97.73045957,2024
BURGLARY OF VEHICLE,30.38041075,-97.71140032,2024
FAMILY DISTURBANCE,30.30502666,-97.71735673,2024
BURGLARY OF VEHICLE,30.40526665,-97.67189551,2024
POSS CRIMINAL INSTRUMENT,30.33176657,-97.58282277,2024
BURGLARY OF VEHICLE,30.20953921,-97.77324596,2024
WARRANT ARREST NON TRAFFIC,30.33786402,-97.68098138,2024
DISTURBANCE - OTHER,30.28208152,-97.74245584,2024
FAMILY DISTURBANCE,30.37065386,-97.71969052,2024
BURGLARY OF RESIDENCE,30.38973342,-97.64647729,2024
CRIMINAL TRESPASS,30.36642704,-97.64965771,2024
POSS OF DRUG PARAPHERNALIA,30.22250974,-97.76487063,2024
CRIMINAL TRESPASS,30.17594449,-97.82199149,2024
BURGLARY OF VEHICLE,30.38469153,-97.73987328,2024
FAILURE TO REG AS SEX OFFENDER,,,2024
AUTO THEFT,30.32545194,-97.73798132,2024
INJURY DISABLED INDIVIDUAL,30.216972,-97.78448753,2024
THEFT OF LICENSE PLATE,30.38064665,-97.72377832,2024
AGG ROBBERY/DEADLY WEAPON,30.34654094,-97.69950324,2024
DISTURBANCE - OTHER,30.365659,-97.61267999,2024
BURGLARY NON RESIDENCE,30.36050721,-97.69334321,2024
CRIMINAL TRESPASS,30.25955655,-97.71137458,2024
BURGLARY OF RESIDENCE,30.29538994,-97.70434431,2024
WARRANT ARREST NON TRAFFIC,30.37135064,-97.75835634,2024
THEFT,30.26152076,-97.75790812,2024
POSS OF FIREARM BY FELON,30.27768434,-97.68397217,2024
BURGLARY OF VEHICLE,30.38469153,-97.73987328,2024
BURGLARY OF VEHICLE,30.24759341,-97.77274074,2024
ASSAULT BY CONTACT FAM/DATING,30.22921699,-97.73185427,2024
THEFT OF BICYCLE,30.32835805,-97.73997032,2024
EXPLOSIVE ORDNANCE DISPOSAL,30.45809642,-97.67721448,2024
FRAUD - OTHER,30.39934526,-97.724535,2024
FRAUD - OTHER,30.2146771,-97.70122083,2024
AUTO THEFT,30.14721432,-97.78190291,2024
BURGLARY OF VEHICLE,30.23677941,-97.72423225,2024
CRED CARD ABUSE - OTHER,30.31100578,-97.71842775,2024
FRAUD - OTHER,30.17363108,-97.84917247,2024
CRIMINAL TRESPASS,30.24749294,-97.77032952,2024
INVASIVE VISUAL RECORDING,,,2024
POSS CONTROLLED SUB/NARCOTIC,30.37838582,-97.67913722,2024
CRED CARD ABUSE - OTHER,30.17841216,-97.82778042,2024
FAMILY DISTURBANCE,30.1922965,-97.75319017,2024
POSSESSION OF MARIJUANA,30.2316152,-97.73645832,2024
HARASSMENT,30.36030464,-97.69887365,2024
HARASSMENT,30.21463049,-97.75080439,2024
ASSAULT WITH INJURY,30.19808862,-97.86464666,2024
DWI,30.23015309,-97.7325797,2024
THEFT BY SHOPLIFTING,30.40526665,-97.67189551,2024
AUTO THEFT,30.34654094,-97.69950324,2024
MAIL THEFT,30.30023713,-97.68462407,2024
FAMILY DISTURBANCE,30.47625067,-97.78034874,2024
CRIMINAL MISCHIEF,30.320549,-97.71018957,2024
BURGLARY OF RESIDENCE,30.23178857,-97.71888757,2024
BURGLARY NON RESIDENCE,30.28670234,-97.74246808,2024
ASSAULT WITH INJURY,30.33380137,-97.68242795,2024
BURGLARY OF VEHICLE,30.38469153,-97.73987328,2024
CRIMINAL TRESPASS,30.36433401,-97.73392508,2024
AUTO THEFT,30.41069227,-97.71678672,2024
FAMILY DISTURBANCE,30.23205261,-97.72860737,2024
POSS CONTROLLED SUB/NARCOTIC,30.19371408,-97.75420345,2024
FAMILY DISTURBANCE,30.20939241,-97.80684396,2024
FAMILY DISTURBANCE,30.20964018,-97.81369626,2024
CRIMINAL MISCHIEF,30.21656061,-97.76746727,2024
VIOL OF BOND CONDITIONS,30.4737546,-97.81074807,2024
FAMILY DISTURBANCE,30.16759007,-97.62301354,2024
CRIMINAL MISCHIEF,30.33259155,-97.69979528,2024
THEFT,30.40472497,-97.66475203,2024
POSS SYNTHETIC MARIJUANA,30.24772793,-97.80401628,2024
AUTO THEFT,30.35875702,-97.69971832,2024
THEFT,30.20200809,-97.6668813,2024
CRIMINAL MISCHIEF,30.39001822,-97.73657334,2024
FRAUD - OTHER,30.24587724,-97.83556797,2024
ASSAULT BY THREAT,30.27248868,-97.72349846,2024
BURGLARY OF VEHICLE,30.39687491,-97.71748532,2024
CRED CARD ABUSE - OTHER,30.2401115,-97.75609388,2024
BURGLARY OF VEHICLE,30.23607577,-97.7958549,2024
POSS OF FIREARM BY FELON,30.37774224,-97.6764808,2024
TERRORISTIC THREAT,30.16913104,-97.79627692,2024
BURGLARY OF VEHICLE,30.29264368,-97.72446524,2024
ROBBERY BY ASSAULT,30.37887031,-97.71165791,2024
DWI,30.32594182,-97.72633901,2024
AUTO THEFT,30.41525799,-97.67013132,2024
ASSAULT WITH INJURY,30.20067456,-97.77253731,2024
THEFT,30.20200809,-97.6668813,2024
BURGLARY OF VEHICLE,30.38469153,-97.73987328,2024
MAIL THEFT,30.38583893,-97.84984392,2024
FRAUD - OTHER,30.31253112,-97.7023779,2024
THEFT,30.26099113,-97.73738858,2024
FRAUD - OTHER,30.19014861,-97.86892719,2024
BURGLARY NON RESIDENCE,30.35349225,-97.71486891,2024
POSSESSION OF MARIJUANA,30.36679701,-97.69560063,2024
HARASSMENT,30.26922352,-97.69513602,2024
FAMILY DISTURBANCE,30.29653952,-97.74229275,2024
FAMILY DISTURBANCE,30.33803212,-97.71579586,2024
CRIMINAL MISCHIEF,30.35155876,-97.67397044,2024
BURGLARY NON RESIDENCE,30.22111053,-97.75655337,2024
ASSAULT WITH INJURY,30.2388108,-97.79911211,2024
CRIMINAL MISCHIEF,30.38376549,-97.75464948,2024
POSS CONTROLLED SUB/NARCOTIC,30.1995719,-97.64822284,2024
DWI,30.18856192,-97.76730219,2024
CRASH/FAIL STOP AND RENDER AID,30.35267237,-97.71404759,2024
FRAUD - OTHER,30.36212758,-97.77892933,2024
DAMAGE CITY VEHICLE,30.25893229,-97.69997951,2024
FAMILY DISTURBANCE,30.39482649,-97.82733425,2024
CRIMINAL TRESPASS,30.32755039,-97.69098571,2024
POSSESSION OF MARIJUANA,30.31309564,-97.70495876,2024
FRAUD - OTHER,30.21714425,-97.82806147,2024
MAIL THEFT,30.18961665,-97.88089823,2024
CRIMINAL MISCHIEF,30.47063359,-97.79306168,2024
FAMILY DISTURBANCE,30.26289901,-97.74155753,2024
HARASSMENT,30.27175094,-97.73809103,2024
ASSAULT BY THREAT,30.1980552,-97.78627207,2024
AUTO THEFT,30.41098638,-97.74471265,2024
DISTURBANCE - OTHER,30.44349194,-97.77512517,2024
EXPLOITATION OF CHILD/ELDERLY,30.49700919,-97.77767056,2024
THEFT OF TRAILER,30.25201838,-97.75996098,2024
FAMILY DISTURBANCE,30.18692367,-97.84226803,2024
BURGLARY OF VEHICLE,30.38469153,-97.73987328,2024
POSSESSION OF MARIJUANA,30.23464203,-97.794841,2024
POSS OF DRUG PARAPHERNALIA,30.23220102,-97.80310532,2024
ASSAULT WITH INJURY,30.3564747,-97.69051681,2024
THEFT,30.40386925,-97.69800365,2024
AUTO THEFT,30.39443279,-97.75390097,2024
CRIMINAL MISCHIEF,30.38469153,-97.73987328,2024
CRIMINAL TRESPASS/IN VEHICLE,30.30668752,-97.72179064,2024
VIOL CITY ORDINANCE - OTHER,30.2667552,-97.74184056,2024
ASSAULT BY CONTACT,30.4000208,-97.72922209,2024
THEFT,30.23513143,-97.72015908,2024
THEFT,30.29701825,-97.71981462,2024
AIRPORT PLACES WEAPON PROHIBIT,30.20200809,-97.6668813,2024
EVADING / VEHICLE PURSUIT,30.33872781,-97.70114344,2024
BURGLARY OF VEHICLE,30.38484371,-97.73747088,2024
THEFT,30.33915243,-97.69116575,2024
CRIMINAL MISCHIEF,30.3564747,-97.69051681,2024
AUTO THEFT,30.36939032,-97.72693441,2024
BURGLARY OF VEHICLE,30.40386925,-97.69800365,2024
POSS OF DRUG PARAPHERNALIA,30.24322783,-97.72931327,2024
AUTO THEFT,30.4006337,-97.73748042,2024
FAMILY DISTURBANCE,30.17091631,-97.81006873,2024
THEFT OF LICENSE PLATE,30.19906891,-97.82059567,2024
INDECENT EXPOSURE,30.30067234,-97.70281846,2024
FAMILY DISTURBANCE,30.19993731,-97.80560942,2024
ASSAULT WITH INJURY,30.22563082,-97.70573006,2024
AUTO THEFT,30.15169456,-97.78356003,2024
DWI  .15 BAC OR ABOVE,30.34586368,-97.7084579,2024
AUTO THEFT,30.18153143,-97.84472427,2024
POSS CONTROLLED SUB/NARCOTIC,30.39355252,-97.70591274,2024
CRIMINAL TRESPASS,30.23111832,-97.73325052,2024
BURGLARY NON RESIDENCE,30.36477405,-97.71203158,2024
FAMILY DISTURBANCE,30.222752,-97.66572271,2024
BURGLARY OF VEHICLE,30.38555191,-97.69801255,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.23778251,-97.83018042,2024
THEFT,30.23523015,-97.86261401,2024
AGG ASSAULT,30.30981328,-97.68060169,2024
CRIMINAL MISCHIEF,30.28475561,-97.66356546,2024
CRUELTY TO ANIMALS,30.26673029,-97.78544247,2024
CRUELTY TO ANIMALS,30.3138517,-97.74155211,2024
FAMILY DISTURBANCE/PARENTAL,30.40514245,-97.64220521,2024
CRIMINAL TRESPASS,30.25955655,-97.71137458,2024
AUTO THEFT,30.18061129,-97.80729258,2024
RAPE,,,2024
CRIMINAL TRESPASS,30.25926124,-97.69324431,2024
POSSESSION OF MARIJUANA,30.23383691,-97.74186235,2024
CRIMINAL TRESPASS,30.23216714,-97.79902672,2024
THEFT,30.30738273,-97.70923515,2024
CRED CARD ABUSE - OTHER,30.40860276,-97.67879394,2024
CRIMINAL MISCHIEF,30.26633899,-97.73378481,2024
DATING DISTURBANCE,30.38731979,-97.69744712,2024
CRASH/FAIL STOP AND RENDER AID,30.21414149,-97.75301518,2024
VIOL OF EMERG PROTECTIVE ORDER,30.26996658,-97.74083863,2024
FAMILY DISTURBANCE,30.19926076,-97.72889622,2024
BURGLARY OF VEHICLE,30.26948334,-97.77054736,2024
DOC EXPOSURE,30.26845394,-97.74220053,2024
FAMILY DISTURBANCE,30.30512785,-97.68052762,2024
AUTO THEFT,30.18408827,-97.69403195,2024
FAILURE TO IDENTIFY,30.26665421,-97.73508807,2024
BURGLARY NON RESIDENCE,30.2496338,-97.74930116,2024
FAMILY DISTURBANCE,30.3678346,-97.74600093,2024
FAMILY DISTURBANCE,30.27627035,-97.70304928,2024
ASSAULT BY THREAT,30.19864021,-97.79343129,2024
PAROLE VIOL,30.16548757,-97.78952006,2024
ASSAULT WITH INJURY,30.16548757,-97.78952006,2024
POSS CONTROLLED SUB/NARCOTIC,30.23396557,-97.77673189,2024
FAMILY DISTURBANCE,30.20929355,-97.85228637,2024
CRIMINAL MISCHIEF,30.35101294,-97.77558944,2024
FAMILY DISTURBANCE,,,2024
POSS CONTROLLED SUB/NARCOTIC,30.19065513,-97.78894926,2024
BURGLARY NON RESIDENCE,30.31896089,-97.70852083,2024
FAMILY DISTURBANCE,30.1514445,-97.81105174,2024
FAMILY DISTURBANCE,30.17309324,-97.81433261,2024
FAMILY DISTURBANCE,30.20524252,-97.75566255,2024
AUTO THEFT,30.30967095,-97.68116668,2024
EVADING / FOOT,30.2679761,-97.73761583,2024
AUTO THEFT,30.37305217,-97.69149626,2024
CRIMINAL TRESPASS,30.33896662,-97.72413208,2024
DWI,30.27453462,-97.71498892,2024
DWI,30.17237105,-97.79906283,2024
POSS OF DRUG PARAPHERNALIA,30.26577748,-97.73403439,2024
FRAUD - OTHER,30.42353637,-97.68034081,2024
BURGLARY OF RESIDENCE,30.19291276,-97.74203237,2024
THEFT OF METAL,30.32369603,-97.7257244,2024
TERRORISTIC THREAT-MASS CASLTY,30.28424257,-97.74854897,2024
FAMILY DISTURBANCE,30.37183792,-97.66551933,2024
DWI  .15 BAC OR ABOVE,30.38995054,-97.74670187,2024
THEFT,30.34602065,-97.69666978,2024
TERRORISTIC THREAT,,,2024
FAMILY DISTURBANCE,30.30863013,-97.66560254,2024
AGG ASSAULT,30.23050294,-97.78819403,2024
DWI,30.33257835,-97.70370824,2024
AUTO THEFT,30.21363277,-97.77013859,2024
THEFT,30.3044613,-97.68181067,2024
BURGLARY OF VEHICLE,30.26083607,-97.71127013,2024
DISTURBANCE - OTHER,30.14579898,-97.79066159,2024
BURGLARY NON RESIDENCE,30.29986863,-97.70708128,2024
BURGLARY NON RESIDENCE,30.39679084,-97.72673305,2024
VIOL OF CAMPING ORDINANCE,30.37169628,-97.72374455,2024
ASSAULT BY CONTACT,30.30608819,-97.71506155,2024
VIOL OF CAMPING ORDINANCE,30.32686021,-97.6900598,2024
POSS OF DRUG PARAPHERNALIA,30.43659082,-97.77234063,2024
CRIMINAL MISCHIEF,30.29863903,-97.72836652,2024
POSS CONTROLLED SUB/NARCOTIC,30.31990868,-97.70430715,2024
FRAUD-USE/POSSESSION OF IDENTIFYING INFORMATION,30.23519382,-97.73512362,2024
ARSON WITH BODILY INJURY,30.28523023,-97.68431648,2024
FAMILY DISTURBANCE,30.19031623,-97.76659708,2024
AIRPORT - FEDERAL VIOL,30.20200809,-97.6668813,2024
HINDERING APPREHENSION,30.33298062,-97.58159278,2024
THEFT OF METAL,30.23521914,-97.75611675,2024
THEFT OF BICYCLE,30.23967702,-97.71823688,2024
ASSAULT BY THREAT,30.20518393,-97.77743658,2024
CRIMINAL MISCHIEF,30.21363277,-97.77013859,2024
THEFT OF METAL,30.23575704,-97.84550295,2024
CHILD CUSTODY INTERFERE,30.41522742,-97.84737003,2024
THEFT BY SHOPLIFTING,30.16291061,-97.79312325,2024
FAMILY DISTURBANCE,30.20713312,-97.8105445,2024
EVADING / FOOT,30.27270295,-97.72483619,2024
THEFT BY SHOPLIFTING,30.22885504,-97.86489592,2024
DRIVING WHILE INTOX / FELONY,30.38880625,-97.6448883,2024
FAMILY DISTURBANCE,30.2271802,-97.70590961,2024
FAMILY DISTURBANCE,30.35712933,-97.67879926,2024
FAMILY DISTURBANCE,30.29811836,-97.73727107,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.26846266,-97.69545149,2024
THEFT OF METAL,30.24769467,-97.88857806,2024
BURGLARY OF VEHICLE,30.38773935,-97.70180733,2024
THEFT,30.17371377,-97.75734238,2024
FAMILY DISTURBANCE,30.32216616,-97.74006382,2024
POSS OF DRUG PARAPHERNALIA,30.27223963,-97.74280553,2024
THEFT OF BICYCLE,30.22851123,-97.77808614,2024
CRASH/FAIL STOP AND RENDER AID,30.28182845,-97.70356649,2024
CRIMINAL MISCHIEF,30.24545486,-97.76798879,2024
POSSESSION OF MARIJUANA,30.22975017,-97.73102275,2024
DWI,30.26899666,-97.74987287,2024
BURGLARY OF VEHICLE,30.23496305,-97.7183772,2024
DOC EXPOSURE,30.25907965,-97.70890363,2024
POSSESSION OF MARIJUANA,30.28612372,-97.66388573,2024
AUTO THEFT,30.3541156,-97.60957726,2024
DATING DISTURBANCE,30.42926059,-97.66524703,2024
FAMILY DISTURBANCE,30.3139281,-97.68886706,2024
THEFT BY SHOPLIFTING,30.3885533,-97.74124779,2024
CRIMINAL TRESPASS,30.27772015,-97.66647261,2024
FAMILY DISTURBANCE,30.42720962,-97.76299569,2024
AGG ROBBERY/DEADLY WEAPON,30.35644037,-97.68685154,2024
TERRORISTIC THREAT,30.17347388,-97.8243316,2024
HARASSMENT,30.26755343,-97.73467415,2024
BURGLARY OF RESIDENCE,30.34090458,-97.72313473,2024
ASSAULT BY CONTACT,30.28565955,-97.74203972,2024
AUTO THEFT,30.14856015,-97.74429102,2024
