Highest Offense Description,Latitude,Longitude,year
CRIMINAL MISCHIEF,30.43469246,-97.76048229,2021
IDENTITY THEFT,30.30239543,-97.68898338,2021
VIOL OF EMERG PROTECTIVE ORDER,30.35940846,-97.68500671,2021
THEFT,30.47523391,-97.78246822,2021
THEFT OF LICENSE PLATE,30.29948141,-97.70804903,2021
CRIMINAL MISCHIEF,30.22745905,-97.72777159,2021
IDENTITY THEFT,30.29729152,-97.68582375,2021
CRIMINAL MISCHIEF,30.37577494,-97.67564681,2021
ASSAULT WITH INJURY,30.296747,-97.62618194,2021
BURGLARY OF RESIDENCE,30.21731563,-97.69885927,2021
FAMILY DISTURBANCE,30.31346165,-97.65303279,2021
BURGLARY OF VEHICLE,30.41525799,-97.67013132,2021
FAMILY DISTURBANCE,30.24267237,-97.81697766,2021
CRIMINAL MISCHIEF-NO SUSPECT,30.23597678,-97.71859048,2021
IDENTITY THEFT,30.3103262,-97.7258416,2021
BURGLARY OF RESIDENCE,30.29444388,-97.70153345,2021
AUTO THEFT,30.19754354,-97.76081673,2021
DWI 2ND,30.32023007,-97.66686697,2021
ASSAULT BY CONTACT,30.29971311,-97.73684148,2021
TAMPERING WITH GOV RECORD,30.29652905,-97.64575356,2021
BURGLARY OF VEHICLE,30.42418877,-97.66974492,2021
DISTURBANCE - OTHER,30.38037935,-97.69484526,2021
BURGLARY OF VEHICLE,30.42418877,-97.66974492,2021
BURGLARY OF VEHICLE,30.36117538,-97.73766705,2021
IDENTITY THEFT,30.39208657,-97.68105071,2021
MAIL THEFT,30.32998652,-97.69041803,2021
MAIL THEFT,30.35715499,-97.72373837,2021
THEFT OF BICYCLE,30.26818284,-97.74103545,2021
THEFT OF BICYCLE,30.27953239,-97.71621916,2021
FAMILY DISTURBANCE,30.23973812,-97.71651521,2021
DEBIT CARD ABUSE,30.48940343,-97.77319761,2021
ASSAULT BY THREAT,30.30416717,-97.70156941,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.23658721,-97.76562385,2021
BURGLARY OF RESIDENCE,30.31554109,-97.70229583,2021
TERRORISTIC THREAT,30.30416717,-97.70156941,2021
CRIMINAL TRESPASS/TRANSIENT,30.21856106,-97.6904266,2021
FAMILY DISTURBANCE,30.4592218,-97.78747333,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.30046387,-97.71965158,2021
AIRPORT PLACES WEAPON PROHIBIT,30.20200809,-97.6668813,2021
FAMILY DISTURBANCE,30.17607161,-97.83551732,2021
DISTURBANCE - OTHER,30.37065386,-97.71969052,2021
THEFT,30.40925577,-97.74318206,2021
POSS OF DRUG PARAPHERNALIA,30.32984906,-97.69095446,2021
THEFT,30.32600504,-97.71688622,2021
HARASSMENT,30.20981961,-97.78634187,2021
BURGLARY OF VEHICLE,30.32850364,-97.70524921,2021
DWI 2ND,30.21191191,-97.77127991,2021
THEFT BY SHOPLIFTING,30.40153432,-97.74598495,2021
BURGLARY OF VEHICLE,30.17930472,-97.81244546,2021
FAMILY DISTURBANCE,30.18782842,-97.76131283,2021
CRED CARD ABUSE BY FORGERY,30.19763227,-97.81340785,2021
DISTURBANCE - OTHER,30.16548757,-97.78952006,2021
THEFT CATALYTIC CONVERTER,30.38270535,-97.71332379,2021
CRIMINAL MISCHIEF,30.26910965,-97.74565884,2021
CHILD ENDANGERMENT- ABANDONMEN,30.22249994,-97.70447557,2021
GRAFFITI,30.32111505,-97.74780216,2021
BURGLARY OF VEHICLE,30.23445462,-97.72163125,2021
FAMILY DISTURBANCE,30.23666453,-97.76248599,2021
POSS OF DRUG PARAPHERNALIA,30.22423412,-97.80425464,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.19859336,-97.73422085,2021
BURGLARY NON RESIDENCE,30.38261393,-97.76758508,2021
MAIL THEFT,30.20507119,-97.75248167,2021
CRIMINAL MISCHIEF,30.26813847,-97.74564368,2021
MAIL THEFT,30.31852904,-97.70341904,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.40761425,-97.71879317,2021
ASSAULT BY THREAT,30.35388584,-97.7074848,2021
ASSAULT WITH INJURY,30.27380031,-97.72011049,2021
FAMILY DISTURBANCE,30.37891237,-97.74065679,2021
THEFT CATALYTIC CONVERTER,30.22428901,-97.68704573,2021
IDENTITY THEFT,30.34747754,-97.6183365,2021
THEFT OF HEAVY EQUIPMENT,30.34292171,-97.66916026,2021
DAMAGE CITY PROP,30.31443186,-97.77054553,2021
AGG ASSAULT,30.23964224,-97.72786734,2021
MAIL THEFT,30.3856694,-97.79884669,2021
BURGLARY NON RESIDENCE,30.41803961,-97.67123819,2021
DAMAGE CITY VEHICLE,30.46014285,-97.58201221,2021
CHILD CUSTODY INTERFERE,30.28435898,-97.67916209,2021
BURGLARY OF VEHICLE,30.22081254,-97.70588014,2021
CRIMINAL MISCHIEF,30.32104847,-97.77354003,2021
THEFT OF TRAILER,30.37864704,-97.73122041,2021
AUTO THEFT,30.26085822,-97.71948811,2021
THEFT,30.23900855,-97.78800154,2021
THEFT BY SHOPLIFTING,30.40153432,-97.74598495,2021
ASSAULT BY THREAT,30.19741725,-97.8622069,2021
DATING DISTURBANCE,30.37937566,-97.74248737,2021
DISTURBANCE - OTHER,30.46793555,-97.79250733,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.26519188,-97.74396101,2021
AUTO THEFT,30.28908394,-97.74695197,2021
CRED CARD ABUSE - OTHER,30.22845755,-97.88286692,2021
FAILURE TO IDENTIFY,30.37203604,-97.71477459,2021
THEFT CATALYTIC CONVERTER,30.35044619,-97.70391247,2021
FRAUD-CARD SKIMMER,30.20933575,-97.80494868,2021
FAIL TO REGISTER- MINOR VIC,30.530084,-97.80641602,2021
THEFT OF TRAILER,30.23365721,-97.86790565,2021
CRED CARD ABUSE - OTHER,30.32514598,-97.71522286,2021
POSS CONTROLLED SUB/NARCOTIC,30.25370054,-97.73714423,2021
CRED CARD ABUSE - OTHER,30.36117538,-97.73766705,2021
BURGLARY OF VEHICLE,30.24530869,-97.76893033,2021
AUTO THEFT,30.30062302,-97.74402466,2021
FAMILY DISTURBANCE,30.16456484,-97.79998917,2021
DWI,30.25206682,-97.70906572,2021
CRIMINAL TRESPASS,30.23580107,-97.87599426,2021
FAMILY DISTURBANCE,30.21871013,-97.68526041,2021
THEFT- APPROPRIATE STOLEN PROP,30.23206602,-97.7373964,2021
AUTO THEFT,30.27056346,-97.74901027,2021
CRIMINAL MISCHIEF,30.21387432,-97.69896262,2021
BURGLARY OF VEHICLE,30.25029517,-97.75004693,2021
THEFT,30.23783528,-97.71317116,2021
CRIMINAL MISCHIEF,30.30508184,-97.71251818,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.29713271,-97.74265717,2021
CRASH/FAIL STOP AND RENDER AID,30.22192707,-97.78291896,2021
CRIMINAL TRESPASS,30.30483399,-97.65344358,2021
ASSAULT BY CONTACT,30.30698583,-97.73552369,2021
VIOL OF PROTECTIVE ORDER,30.23163596,-97.70230113,2021
MAIL THEFT,30.44299515,-97.76663453,2021
BURGLARY NON RESIDENCE,30.37746116,-97.72943478,2021
BURGLARY OF VEHICLE,30.36582418,-97.72793473,2021
THEFT,30.3621591,-97.71934031,2021
ASSAULT WITH INJURY,30.31990868,-97.70430715,2021
FAMILY DISTURBANCE,30.22793174,-97.82881097,2021
TRAFFICKING OF PERSONS FOR SEX,30.402931,-97.67558356,2021
CRIMINAL TRESPASS,30.26642499,-97.74591457,2021
DOC DISPLAY GUN/DEADLY PUB PLC,30.22365226,-97.74171755,2021
TERRORISTIC THREAT,30.26907209,-97.71887916,2021
FRAUD - OTHER,30.50350269,-97.77131727,2021
BURGLARY OF VEHICLE,30.24572189,-97.75690081,2021
MAIL THEFT,30.31932083,-97.68843077,2021
AUTO THEFT,30.1522107,-97.8328585,2021
CRIMINAL MISCHIEF-NO SUSPECT,30.2649333,-97.75856166,2021
THEFT,30.35467958,-97.72738583,2021
BURGLARY NON RESIDENCE,30.27143023,-97.7350229,2021
FORCED SODOMY,,,2021
DEPENDENT AND NEGLECTED CHILD,,,2021
PROTECTIVE ORDER,,,2021
FAILURE TO REG AS SEX OFFENDER,,,2021
HARASSMENT,,,2021
AGG SEXUAL ASSAULT CHILD/OBJEC,,,2021
FORCED SODOMY,,,2021
INDECENCY WITH A CHILD/CONTACT,,,2021
FORGERY - OTHER,30.45990419,-97.78527104,2021
POSS CONTROLLED SUB/NARCOTIC,30.20809475,-97.75526029,2021
IDENTITY THEFT,30.37652745,-97.6661858,2021
THEFT OF TRAILER,30.2942081,-97.74206376,2021
FAMILY DISTURBANCE,30.31932083,-97.68843077,2021
AUTO THEFT,30.34050756,-97.71944184,2021
POSS CONTROLLED SUB/NARCOTIC,30.30635266,-97.70916489,2021
WARRANT ARREST NON TRAFFIC,30.33095951,-97.6994752,2021
CRIMINAL MISCHIEF,30.27442463,-97.75281712,2021
FAMILY DISTURBANCE,30.39780364,-97.6549206,2021
FAMILY DISTURBANCE,30.39515474,-97.83344574,2021
DEADLY CONDUCT,30.29490225,-97.62856325,2021
THEFT,30.23672807,-97.77816964,2021
FAMILY DISTURBANCE,30.36783154,-97.70338772,2021
FAMILY DISTURBANCE,30.21969039,-97.70735479,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.2988068,-97.69488518,2021
AUTO THEFT,30.25599777,-97.73948707,2021
AUTO THEFT,30.32790893,-97.74210662,2021
CRASH/FAIL STOP AND RENDER AID,30.36782777,-97.6686911,2021
FAMILY DISTURBANCE,30.28117249,-97.67643247,2021
POSS OF DRUG PARAPHERNALIA,30.3564747,-97.69051681,2021
AUTO THEFT,30.30581544,-97.66542043,2021
THEFT,30.26813608,-97.74171477,2021
DOC DISPLAY GUN/DEADLY PUB PLC,30.23581695,-97.72262067,2021
AUTO THEFT,30.48157204,-97.76914102,2021
COUNTERFEITING,30.15388834,-97.74501228,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.27763267,-97.72908232,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.27451909,-97.68479103,2021
CRIMINAL TRESPASS,30.3449286,-97.69398836,2021
HARASSMENT,30.29390133,-97.6481943,2021
POSS CONTROLLED SUB/NARCOTIC,30.3230732,-97.70063208,2021
FAMILY DISTURBANCE,30.27877743,-97.67195099,2021
THEFT CATALYTIC CONVERTER,30.20242909,-97.78024203,2021
THEFT FROM PERSON,30.31321444,-97.70726647,2021
FAMILY DISTURBANCE,30.38493718,-97.70022147,2021
THEFT BY SHOPLIFTING,30.16056764,-97.79244422,2021
POSSESSION OF MARIJUANA,30.30039276,-97.63603557,2021
BURGLARY NON RESIDENCE,30.31704531,-97.7194941,2021
AUTO THEFT,30.24030929,-97.72645242,2021
CRIMINAL TRESPASS/TRANSIENT,30.23532494,-97.72493038,2021
AUTO THEFT,30.26765491,-97.74962044,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.32104847,-97.77354003,2021
AUTO THEFT,30.356351,-97.70833107,2021
CRIMINAL MISCHIEF,30.2047188,-97.63309584,2021
DWI,30.26574617,-97.74158565,2021
DEBIT CARD ABUSE,30.46283271,-97.79899803,2021
BURGLARY OF RESIDENCE,30.37025069,-97.71718296,2021
FAMILY DISTURBANCE,30.46793555,-97.79250733,2021
DWI 2ND,30.35743447,-97.68651029,2021
DISTURBANCE - OTHER,30.35690964,-97.71211211,2021
ROBBERY BY ASSAULT,30.39314779,-97.74799619,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.14481967,-97.80300022,2021
DATING DISTURBANCE,30.36926216,-97.69510501,2021
WARRANT ARREST NON TRAFFIC,30.22910918,-97.78808823,2021
ASSAULT WITH INJURY,30.30698583,-97.73552369,2021
DWI,30.2228542,-97.68336372,2021
FRAUD - OTHER,30.20153078,-97.75544812,2021
FALSE ALARM OR REPORT,30.46422112,-97.79410068,2021
BURGLARY OF RESIDENCE,30.33096803,-97.72207824,2021
PROTECTIVE ORDER,30.22971295,-97.76213577,2021
ASSAULT BY THREAT,30.23496305,-97.7183772,2021
FAMILY DISTURBANCE,30.22745335,-97.72857305,2021
THEFT OF BICYCLE,30.31149956,-97.73161091,2021
AUTO THEFT,30.28044509,-97.70759389,2021
ASSAULT BY CONTACT,30.30698583,-97.73552369,2021
DISTURBANCE - OTHER,30.23496305,-97.7183772,2021
ONLINE SOLICITATION OF A MINOR,30.40926561,-97.85053821,2021
POSS CONTROLLED SUB/NARCOTIC,30.39031042,-97.74041376,2021
DWI  .15 BAC OR ABOVE,30.29948141,-97.70804903,2021
IDENTITY THEFT,30.40683649,-97.74500495,2021
FAMILY DISTURBANCE,30.16337802,-97.74425172,2021
HARASSMENT,30.25051126,-97.75982691,2021
CRIMINAL MISCHIEF,30.26546197,-97.70830556,2021
BURGLARY OF RESIDENCE,30.4443178,-97.77461123,2021
AUTO THEFT,30.3190283,-97.65763354,2021
THEFT,30.38829913,-97.6789151,2021
FAMILY DISTURBANCE,30.18164406,-97.76739726,2021
AUTO THEFT,30.26711953,-97.73579163,2021
COUNTERFEITING,30.21795096,-97.76657845,2021
FAMILY DISTURBANCE,30.4710973,-97.78495595,2021
BURGLARY NON RESIDENCE,30.32651848,-97.72656438,2021
MAIL THEFT,30.26021408,-97.70842923,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.33042774,-97.70841495,2021
AGG ROBBERY/DEADLY WEAPON,30.36499057,-97.69790197,2021
DATING DISTURBANCE,30.4368002,-97.73038347,2021
ASSAULT BY CONTACT,30.30635266,-97.70916489,2021
GRAFFITI,30.35833675,-97.75305537,2021
THEFT,30.34887091,-97.6852326,2021
THEFT OF AUTO PARTS,30.26713595,-97.74190005,2021
BURGLARY OF VEHICLE,30.26529381,-97.74628391,2021
THEFT BY SHOPLIFTING,30.20820562,-97.78346172,2021
THEFT OF BICYCLE,30.28394212,-97.74592671,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.40912575,-97.67881444,2021
AUTO THEFT,30.19301239,-97.77887935,2021
MAIL THEFT,30.33812647,-97.68622829,2021
THEFT BY SHOPLIFTING,30.39556865,-97.72695328,2021
THEFT OF LICENSE PLATE,30.40943014,-97.71868998,2021
FAMILY DISTURBANCE,30.44755991,-97.77720752,2021
THEFT OF BICYCLE,30.44629603,-97.77685694,2021
DEBIT CARD ABUSE,30.33174263,-97.68835022,2021
BURGLARY OF VEHICLE,30.34308591,-97.71128592,2021
BURGLARY OF VEHICLE,30.26968892,-97.73636255,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.41890776,-97.67371178,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.29477028,-97.73261336,2021
BURGLARY OF RESIDENCE,30.22813316,-97.73116767,2021
DWI,30.45313972,-97.82838273,2021
AUTO THEFT,30.16291061,-97.79312325,2021
FAMILY DISTURBANCE,30.16104246,-97.79919214,2021
FORGERY AND PASSING,30.42243941,-97.72098705,2021
FAMILY DISTURBANCE,30.28785329,-97.87474515,2021
ASSAULT WITH INJURY,30.44469193,-97.78470828,2021
CIVIL DISTURBANCE/DEMO,30.21973444,-97.70655236,2021
CHILD CUSTODY INTERFERE,30.39482649,-97.82733425,2021
THEFT,30.36077493,-97.69780149,2021
BURGLARY OF VEHICLE,30.35119727,-97.79608335,2021
THEFT OF BICYCLE,30.27951152,-97.71049032,2021
AGG ASSAULT,30.23653697,-97.71329824,2021
FAMILY DISTURBANCE,30.42714018,-97.73659197,2021
THEFT,30.17309324,-97.81433261,2021
EVADING / FOOT,30.17641271,-97.82174508,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.37665326,-97.78119959,2021
TERRORISTIC THREAT,30.38327649,-97.61986962,2021
ASSAULT ON PUBLIC SERVANT,30.30605656,-97.74860182,2021
THEFT OF LICENSE PLATE,30.16104246,-97.79919214,2021
AUTO THEFT,30.20314192,-97.77585676,2021
BURGLARY NON RESIDENCE,30.33791112,-97.69392668,2021
FAMILY DISTURBANCE,30.21510438,-97.84305181,2021
ASSAULT WITH INJURY,30.34747906,-97.6928277,2021
CRIMINAL MISCHIEF,30.23794332,-97.73535373,2021
EVADING VEHICLE,30.25845177,-97.71949306,2021
THEFT,30.32233701,-97.69398812,2021
CRIMINAL TRESPASS,30.22999255,-97.784657,2021
POSS CONTROLLED SUB/NARCOTIC,30.25200564,-97.7086302,2021
BURGLARY OF VEHICLE,30.27497772,-97.77050923,2021
CHILD CUSTODY INTERFERE,30.18851071,-97.86742088,2021
CRIMINAL MISCHIEF,30.36871033,-97.70372535,2021
ASSAULT BY CONTACT,30.26813608,-97.74171477,2021
FAMILY DISTURBANCE,30.41248349,-97.70685965,2021
CRIMINAL TRESPASS,30.24250171,-97.72809428,2021
THEFT BY SHOPLIFTING,30.42589685,-97.75623263,2021
CRIMINAL MISCHIEF,30.18739938,-97.76364167,2021
IDENTITY THEFT,30.24410742,-97.84454025,2021
THEFT,30.26444729,-97.74740286,2021
CRED CARD ABUSE - OTHER,30.25158953,-97.77397482,2021
THEFT OF SERVICE,30.33428917,-97.75681848,2021
CRIMINAL TRESPASS,30.36679701,-97.69560063,2021
THEFT-NO SUSPECT/FOLLOWUP,30.26625472,-97.74987971,2021
DRIVING WHILE INTOX / FELONY,30.2915951,-97.78567983,2021
ASSAULT WITH INJURY,30.23496305,-97.7183772,2021
THEFT,30.41069227,-97.71678672,2021
THEFT CATALYTIC CONVERTER,30.22478271,-97.69497855,2021
HARASSMENT,30.17409813,-97.61344838,2021
AUTO THEFT,30.42798425,-97.75800809,2021
CRIMINAL MISCHIEF,30.36685695,-97.69196411,2021
BURGLARY OF VEHICLE,30.32022222,-97.66781193,2021
BURGLARY NON RESIDENCE,30.38705271,-97.74062191,2021
MAIL THEFT,30.23146495,-97.72122433,2021
RECKLESS DAMAGE,30.3464631,-97.75590667,2021
AUTO THEFT,30.23402135,-97.72209908,2021
THEFT,30.24172399,-97.72690838,2021
BURGLARY NON RESIDENCE,30.2007591,-97.76934028,2021
THEFT,30.30139444,-97.73389921,2021
ASSAULT WITH INJURY,30.2309949,-97.78803854,2021
THEFT BY SHOPLIFTING,30.40168382,-97.72673719,2021
AUTO THEFT,30.2942081,-97.74206376,2021
CRED CARD ABUSE - OTHER,30.21698033,-97.73657626,2021
IDENTITY THEFT,30.35255717,-97.75778932,2021
CRIMINAL MISCHIEF,30.29416185,-97.67932038,2021
HARASSMENT,30.30416717,-97.70156941,2021
FRAUD - OTHER,30.19044219,-97.74988692,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.44268296,-97.6642088,2021
CRIMINAL MISCHIEF,30.26289901,-97.74155753,2021
DEBIT CARD ABUSE,30.40188033,-97.85491021,2021
FAMILY DISTURBANCE,30.1380168,-97.80000773,2021
THEFT,30.17908798,-97.79826622,2021
THEFT,30.35138528,-97.70773047,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.38179409,-97.73396515,2021
AIRPORT - CRIMINAL TRESPASS,30.20200809,-97.6668813,2021
BURGLARY OF VEHICLE,30.49574403,-97.78251257,2021
AUTO THEFT,30.41260065,-97.6958102,2021
CRIMINAL MISCHIEF,30.25833736,-97.75976088,2021
CRIMINAL TRESPASS,30.3125603,-97.69322844,2021
CRIMINAL MISCHIEF-NO SUSPECT,30.24580736,-97.72997547,2021
DATING DISTURBANCE,30.4764701,-97.78710642,2021
DOC DISPLAY GUN/DEADLY PUB PLC,30.4142602,-97.67360835,2021
CRED CARD ABUSE - OTHER,30.32785817,-97.81072315,2021
CRIMINAL MISCHIEF,30.25919652,-97.75926592,2021
ASSAULT BY CONTACT,30.27217262,-97.73840606,2021
TERRORISTIC THREAT,30.24658852,-97.76513299,2021
CRIMINAL MISCHIEF-NO SUSPECT,30.26438022,-97.76402921,2021
POSS CONTROLLED SUB/NARCOTIC,30.24056979,-97.75508702,2021
THEFT BY SHOPLIFTING,30.33915243,-97.69116575,2021
EVADING / VEHICLE PURSUIT,30.40538335,-97.66374381,2021
AUTO THEFT,30.33351295,-97.69150727,2021
FRAUD - OTHER,30.17831269,-97.61893615,2021
IDENTITY THEFT,30.23316489,-97.84090428,2021
ASSAULT BY CONTACT,30.31352507,-97.73669174,2021
FAMILY DISTURBANCE,30.3221227,-97.72937156,2021
CRED CARD ABUSE - OTHER,30.29080147,-97.67271602,2021
THEFT,30.28007679,-97.77367268,2021
ASSAULT BY CONTACT,30.1983216,-97.77728251,2021
BURGLARY OF VEHICLE,30.25932118,-97.71358291,2021
AGG ASSAULT WITH MOTOR VEH,30.3205666,-97.7066162,2021
FAMILY DISTURBANCE,30.22448984,-97.70333825,2021
MAIL THEFT,30.23496305,-97.7183772,2021
THEFT,30.22964939,-97.71770391,2021
ASSAULT BY CONTACT,30.30698583,-97.73552369,2021
FORGERY AND PASSING,30.26434444,-97.73226698,2021
BURGLARY OF RESIDENCE,30.23883442,-97.72979918,2021
THEFT OF LICENSE PLATE,30.20353632,-97.66709877,2021
IDENTITY THEFT,30.36928488,-97.76424133,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.17814434,-97.78164021,2021
FALSE STATEMENT -OBTAIN CREDIT,30.21526727,-97.73551076,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.31586842,-97.72409727,2021
FRAUD - OTHER,30.1638101,-97.79673627,2021
CHILD ENDANGERMENT- ABANDONMEN,30.22899126,-97.72062928,2021
VIOL OF EMERG PROTECTIVE ORDER,30.36871033,-97.70372535,2021
POSS DANG DRUG,30.19061184,-97.7722943,2021
PROSTITUTION,30.18875106,-97.76891811,2021
RECKLESS DAMAGE,30.34755479,-97.75056587,2021
DISTURBANCE - OTHER,30.24218636,-97.89596175,2021
FAMILY DISTURBANCE,30.38356381,-97.67882339,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.17763405,-97.82624634,2021
IMPERSONATING PUBLIC SERVANT,30.27508235,-97.74370206,2021
FAMILY DISTURBANCE,30.36786521,-97.68390858,2021
FAMILY DISTURBANCE,30.23231518,-97.79497501,2021
DATING DISTURBANCE,30.29862083,-97.7777386,2021
ASSAULT BY CONTACT,30.15846582,-97.7325781,2021
BURGLARY NON RESIDENCE,30.23520584,-97.7913737,2021
BURGLARY NON RESIDENCE,30.22396118,-97.70317529,2021
FRAUD - OTHER,30.28645148,-97.74461715,2021
THEFT,30.34422278,-97.73864642,2021
ASSAULT BY CONTACT,30.30698583,-97.73552369,2021
CRIMINAL MISCHIEF,30.30251046,-97.73508947,2021
CRIMINAL MISCHIEF,30.16527644,-97.7913519,2021
BREACH OF COMPUTER SECURITY,30.28438769,-97.74633625,2021
ASSAULT BY THREAT,30.35098936,-97.70290506,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.29110828,-97.74954724,2021
BURGLARY OF VEHICLE,30.24307585,-97.80019122,2021
CRIMINAL MISCHIEF,30.37973125,-97.68408377,2021
FAMILY DISTURBANCE,30.1465294,-97.79337335,2021
FAMILY DISTURBANCE,30.23843749,-97.7335476,2021
MAIL THEFT,30.42688399,-97.72924212,2021
CRIMINAL MISCHIEF,30.28637761,-97.74300288,2021
DISTURBANCE - OTHER,30.31066808,-97.68829387,2021
POSSESSION OF MARIJUANA,30.22338397,-97.69971355,2021
CRIMINAL MISCHIEF,30.38979111,-97.65120601,2021
FAMILY DISTURBANCE,30.35525797,-97.70666411,2021
POSS CONTROLLED SUB/NARCOTIC,30.26805667,-97.73887791,2021
AUTO THEFT,30.2988068,-97.69488518,2021
THEFT BY SHOPLIFTING,30.36256043,-97.71568839,2021
THEFT,30.42659343,-97.72779957,2021
FAMILY DISTURBANCE,30.21389554,-97.77805793,2021
DISTURBANCE - OTHER,30.1965544,-97.75689803,2021
IDENTITY THEFT,30.38261393,-97.76758508,2021
AUTO THEFT,30.28411605,-97.71562269,2021
POSSESSION OF MARIJUANA,30.30299587,-97.65392888,2021
ASSAULT BY THREAT,30.28549572,-97.74509279,2021
ASSAULT WITH INJURY,30.34316423,-97.70436464,2021
FAMILY DISTURBANCE,30.34664576,-97.69657342,2021
AUTO THEFT,30.40161654,-97.75361992,2021
ONLINE IMPERSONATION,30.36983057,-97.71586851,2021
THEFT BY SHOPLIFTING,30.27883383,-97.74179832,2021
ASSAULT BY CONTACT,30.30698583,-97.73552369,2021
THEFT OF TRAILER,30.20924288,-97.73843721,2021
HARASSMENT,30.23429289,-97.77191512,2021
CRIMINAL TRESPASS,30.23015309,-97.7325797,2021
ASSAULT BY THREAT,30.28549572,-97.74509279,2021
ASSAULT BY THREAT,30.28720736,-97.70728316,2021
FAMILY DISTURBANCE,30.44963582,-97.77496841,2021
FAMILY DISTURBANCE,30.20777537,-97.77498996,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.22367843,-97.73053076,2021
CRIMINAL MISCHIEF-NO SUSPECT,30.2687184,-97.7420857,2021
HARASSMENT,30.30626235,-97.64245846,2021
BURGLARY OF RESIDENCE,30.23770202,-97.72794185,2021
ASSAULT BY THREAT,30.23154675,-97.72604914,2021
CRASH/FAIL STOP AND RENDER AID,30.25281937,-97.71156703,2021
CRIMINAL MISCHIEF-NO SUSPECT,30.23412103,-97.82030448,2021
FAMILY DISTURBANCE,30.38356381,-97.67882339,2021
TERRORISTIC THREAT,30.24924921,-97.73721639,2021
MAIL THEFT,30.41530086,-97.7132312,2021
DAMAGE CITY VEHICLE,30.26755343,-97.73467415,2021
THEFT,30.23597678,-97.71859048,2021
CRIMINAL TRESPASS,30.29067402,-97.72674331,2021
DEBIT CARD ABUSE,30.35254893,-97.78076229,2021
IDENTITY THEFT,30.1765076,-97.81174288,2021
DEBIT CARD ABUSE,30.40827101,-97.69698849,2021
IDENTITY THEFT,30.14557826,-97.80938208,2021
POSSESSION OF MARIJUANA,30.32907286,-97.69733903,2021
FAMILY DISTURBANCE,30.24556882,-97.8341378,2021
ASSAULT BY CONTACT,30.26969896,-97.69712242,2021
FAMILY DISTURBANCE,30.22935829,-97.72771085,2021
AUTO THEFT,30.23424713,-97.76043769,2021
IDENTITY THEFT,30.39665644,-97.72323395,2021
FALSE STATEMENT -OBTAIN CREDIT,30.39495682,-97.65807726,2021
ARSON,30.37203604,-97.71477459,2021
THEFT,30.16650114,-97.74487072,2021
BREACH OF COMPUTER SECURITY,30.37925879,-97.65326272,2021
CRASH/FAIL STOP AND RENDER AID,30.23310353,-97.71944111,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.32978657,-97.70477355,2021
EVADING VEHICLE,30.26969896,-97.69712242,2021
DEBIT CARD ABUSE,30.38462376,-97.6935363,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.39233714,-97.73781482,2021
THEFT CATALYTIC CONVERTER,30.37715046,-97.70596946,2021
FAMILY DISTURBANCE,30.346316,-97.69538375,2021
HARASSMENT,30.31838073,-97.72929818,2021
THEFT,30.26560256,-97.74087661,2021
FORGERY AND PASSING,30.32595562,-97.73908694,2021
UNLAWFUL CARRYING WEAPON,30.22650673,-97.70244403,2021
