Highest Offense Description,Latitude,Longitude,year
BURGLARY OF RESIDENCE,30.23150073,-97.77684148,2023
FRAUD - OTHER,30.26942931,-97.74337524,2023
THEFT BY SHOPLIFTING,30.48062566,-97.79779956,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.24369822,-97.72850549,2023
FAMILY DISTURBANCE,30.23114507,-97.70437961,2023
DWI,30.24708096,-97.73201607,2023
BURGLARY OF RESIDENCE,30.23908325,-97.69478107,2023
BURGLARY OF RESIDENCE,30.42501742,-97.69615277,2023
THEFT,30.39233389,-97.82898213,2023
CRIMINAL MISCHIEF,30.2456231,-97.88825672,2023
INDECENT ASSAULT,30.36871033,-97.70372535,2023
MAIL THEFT,30.22569404,-97.75676364,2023
CRASH/FAIL STOP AND RENDER AID,30.40785118,-97.6782276,2023
MAIL THEFT,30.19715067,-97.80864585,2023
DISTURBANCE - OTHER,30.329292,-97.72567462,2023
THEFT,30.16291061,-97.79312325,2023
CRED CARD ABUSE - OTHER,30.3965249,-97.75714147,2023
FAMILY DISTURBANCE,30.31725567,-97.68152567,2023
CRIMINAL MISCHIEF,30.3944111,-97.66687451,2023
CRIMINAL TRESPASS,30.25936385,-97.72876085,2023
MAIL THEFT,30.23787898,-97.75927664,2023
CRIMINAL TRESPASS,30.28439728,-97.66062493,2023
CRIMINAL TRESPASS,30.24118144,-97.73147177,2023
POSSESSION OF MARIJUANA,30.40035569,-97.74550257,2023
BURGLARY NON RESIDENCE,30.35162402,-97.7089132,2023
EVADING VEHICLE,30.4189987,-97.7473314,2023
THEFT OF METAL,30.33280558,-97.7401171,2023
AUTO THEFT,30.28423787,-97.67186382,2023
ASSAULT BY THREAT,30.20586123,-97.85342261,2023
THEFT OF TRAILER,30.19436828,-97.70160947,2023
AGG ASSAULT,30.22813316,-97.73116767,2023
POSS CONTROLLED SUB/NARCOTIC,30.27341225,-97.69927715,2023
DWI,30.16924178,-97.78869324,2023
POSSESSION OF MARIJUANA,30.36645551,-97.71935707,2023
THEFT,30.27020584,-97.74968842,2023
AUTO THEFT,30.4368002,-97.73038347,2023
CRED CARD ABUSE - OTHER,30.17352383,-97.80255884,2023
HARASSMENT,30.3447253,-97.70042168,2023
DATING DISTURBANCE,30.39438783,-97.67065387,2023
DRIVING WHILE INTOX / FELONY,30.46309906,-97.66817391,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.21515527,-97.79951738,2023
BURGLARY OF VEHICLE,30.20033189,-97.76888301,2023
HARASSMENT,30.36064423,-97.76813463,2023
BURGLARY OF VEHICLE,30.40031229,-97.74785166,2023
BURGLARY OF VEHICLE,30.21412343,-97.84465411,2023
THEFT,30.26928089,-97.7289971,2023
BURGLARY OF VEHICLE,30.29175885,-97.78340314,2023
CHILD CUSTODY INTERFERE,30.42092143,-97.70967318,2023
AIRPORT PLACES WEAPON PROHIBIT,30.20200809,-97.6668813,2023
CRIMINAL MISCHIEF,30.36425904,-97.68162568,2023
MAIL THEFT,30.19804981,-97.80807777,2023
THEFT,30.27020584,-97.74968842,2023
THEFT OF BICYCLE,30.28982121,-97.75091594,2023
THEFT,30.2525797,-97.73693676,2023
CRIMINAL MISCHIEF,30.25907965,-97.70890363,2023
CRIMINAL MISCHIEF,30.33791112,-97.69392668,2023
ASSAULT BY THREAT,30.19519404,-97.84299195,2023
FRAUD - OTHER,30.24101152,-97.87492408,2023
CRIMINAL MISCHIEF,30.25277817,-97.69322199,2023
HARASSMENT,30.40444389,-97.76541126,2023
CHILD CUSTODY INTERFERE,30.24711216,-97.87696085,2023
EVADING / VEHICLE PURSUIT,30.31066808,-97.68829387,2023
BURGLARY OF VEHICLE,30.23330531,-97.73842733,2023
CRIMINAL MISCHIEF,30.25994458,-97.75543457,2023
AUTO THEFT,30.19731659,-97.77213239,2023
BURGLARY OF VEHICLE,30.21571384,-97.85917062,2023
CRIMINAL MISCHIEF,30.19699858,-97.84159666,2023
HARASSMENT,30.33176657,-97.58282277,2023
THEFT,30.27020584,-97.74968842,2023
ASSAULT BY CONTACT,30.19632843,-97.73063118,2023
ASSAULT BY CONTACT,30.39551171,-97.75024887,2023
CRASH/FAIL STOP AND RENDER AID,30.20304644,-97.76092984,2023
CRIMINAL MISCHIEF,30.21525157,-97.69799402,2023
MAIL THEFT,30.20153413,-97.79831998,2023
THEFT,30.2387082,-97.69526646,2023
AUTO THEFT,30.21743651,-97.89233014,2023
BURGLARY OF VEHICLE,30.39629442,-97.72788548,2023
DWI,30.44268296,-97.6642088,2023
BURGLARY OF VEHICLE,30.26321656,-97.73049457,2023
FAMILY DISTURBANCE,30.36726312,-97.7155322,2023
BURGLARY OF VEHICLE,30.50162003,-97.75639797,2023
THEFT OF METAL,30.33217909,-97.67979014,2023
MAIL THEFT,30.29227224,-97.69530152,2023
CHILD CUSTODY INTERFERE,30.19374785,-97.74089551,2023
BURGLARY OF VEHICLE,30.21883646,-97.85879928,2023
BURGLARY OF VEHICLE,30.29414528,-97.67493753,2023
BURGLARY OF VEHICLE,30.24738587,-97.8536233,2023
ASSAULT BY THREAT,30.17167733,-97.76439842,2023
BURGLARY NON RESIDENCE,30.33915243,-97.69116575,2023
CRIMINAL MISCHIEF,30.23282018,-97.7924247,2023
EVADING VEHICLE,30.26530279,-97.73653123,2023
BURGLARY OF VEHICLE,30.41735698,-97.74679788,2023
FAMILY DISTURBANCE,30.24584799,-97.76605867,2023
BURGLARY OF VEHICLE,30.19818661,-97.76915525,2023
BURGLARY OF VEHICLE,30.24738587,-97.8536233,2023
POSSESSION OF MARIJUANA,30.23458645,-97.6973207,2023
CRED CARD ABUSE - OTHER,30.18111474,-97.76664839,2023
CRIMINAL MISCHIEF,30.2264417,-97.76948828,2023
AUTO THEFT,30.26740166,-97.73682014,2023
BURGLARY OF VEHICLE,30.41735698,-97.74679788,2023
FAMILY DISTURBANCE,30.19146376,-97.91860799,2023
FAMILY DISTURBANCE,30.19394123,-97.76344868,2023
BURGLARY NON RESIDENCE,30.38017881,-97.7313472,2023
BURGLARY OF VEHICLE,30.2860733,-97.76450392,2023
BURGLARY OF RESIDENCE,30.3068484,-97.70423185,2023
BURGLARY OF VEH-NO SUSPECT/FU,30.28645866,-97.74674344,2023
CRIMINAL MISCHIEF,30.17092894,-97.73170142,2023
CRIMINAL TRESPASS,30.24367258,-97.78286098,2023
BURGLARY OF VEHICLE,30.22602826,-97.76189814,2023
IDENTITY THEFT,30.26196792,-97.79825715,2023
BURGLARY OF VEHICLE,30.40007889,-97.72693605,2023
AGG ASSAULT,30.37025069,-97.71718296,2023
AUTO THEFT,30.37632539,-97.68510677,2023
POSS CONTROLLED SUB/NARCOTIC,30.21365207,-97.6586524,2023
DOC EXPOSURE,30.26020456,-97.73793249,2023
AUTO THEFT,30.13757475,-97.80032308,2023
THEFT,30.35547286,-97.73354229,2023
DISTURBANCE - OTHER,30.28295131,-97.71192433,2023
POSSESSION OF MARIJUANA,30.26647404,-97.73719045,2023
AUTO THEFT,30.38041075,-97.71140032,2023
POSS CONTROLLED SUB/NARCOTIC,30.35848628,-97.68683346,2023
POSS CONTROLLED SUB/NARCOTIC,30.21528909,-97.70182485,2023
UNLAWFUL CARRYING WEAPON,30.2661726,-97.73154918,2023
CRIMINAL TRESPASS,30.32823802,-97.69018692,2023
FAMILY DISTURBANCE,30.42460533,-97.75437249,2023
AUTO THEFT,30.296747,-97.62618194,2023
FAMILY DISTURBANCE,30.39438783,-97.67065387,2023
UNLAWFUL CARRYING WEAPON,30.38286586,-97.76918038,2023
FAMILY DISTURBANCE,30.37929584,-97.69511917,2023
UNLAWFUL CARRYING WEAPON,30.22935819,-97.72621907,2023
AUTO THEFT,30.23650125,-97.69414209,2023
DWI,30.11243496,-97.80785566,2023
DOC DISCHARGE GUN - PUB ROAD,30.17919564,-97.84241976,2023
THEFT OF LICENSE PLATE,30.19859118,-97.80512855,2023
CRIMINAL TRESPASS,30.27273434,-97.69988186,2023
POSSESSION OF MARIJUANA,30.26542699,-97.73356856,2023
AUTO THEFT,30.44234236,-97.76988964,2023
CRIMINAL TRESPASS,30.21849897,-97.86768136,2023
RESISTING ARREST OR SEARCH,30.26735144,-97.73909331,2023
DOC FIGHTING,30.26722605,-97.73860556,2023
DRIVING WHILE INTOX / FELONY,30.35382678,-97.72386013,2023
FAMILY DISTURBANCE,30.2692537,-97.68180807,2023
FAMILY DISTURBANCE,30.21239536,-97.76575707,2023
FAMILY DISTURBANCE,30.30167785,-97.73471885,2023
AUTO THEFT,30.31852904,-97.70341904,2023
FAMILY DISTURBANCE,30.28822173,-97.63980483,2023
FAMILY DISTURBANCE,30.33414023,-97.71417342,2023
POSSESSION OF MARIJUANA,30.26587973,-97.73500753,2023
FAMILY DISTURBANCE/PARENTAL,30.37328688,-97.6127249,2023
POSS OF DRUG PARAPHERNALIA,30.26577748,-97.73403439,2023
POSSESSION OF MARIJUANA,30.27087134,-97.74559577,2023
POSS CONTROLLED SUB/NARCOTIC,30.3026286,-97.66097267,2023
CRIMINAL TRESPASS,30.42871297,-97.76047052,2023
DISTURBANCE - OTHER,30.26550966,-97.71951743,2023
ARSON,30.24044844,-97.69536463,2023
ARSON-CRIMINAL MISCHIEF,30.27273434,-97.69988186,2023
AUTO THEFT,30.32884413,-97.64198083,2023
AUTO THEFT,30.21973444,-97.70655236,2023
VIOL OF CAMPING ORDINANCE,30.14716217,-97.78826183,2023
PROTECTIVE ORDER,30.16417058,-97.77794201,2023
WARRANT ARREST NON TRAFFIC,30.30390562,-97.69887911,2023
CRIMINAL TRESPASS,30.45465329,-97.82589259,2023
DISTURBANCE - OTHER,30.3031468,-97.67902891,2023
FAMILY DISTURBANCE,30.33827347,-97.72210246,2023
AUTO THEFT,30.19031623,-97.76659708,2023
AUTO THEFT,30.39934526,-97.724535,2023
THEFT,30.40249501,-97.72050896,2023
AUTO THEFT,30.36239452,-97.6945729,2023
CRIMINAL MISCHIEF,30.46422112,-97.79410068,2023
POSS CONTROLLED SUB/NARCOTIC,30.26704861,-97.73799247,2023
FAMILY DISTURBANCE,,,2023
BURGLARY OF VEHICLE,30.25788603,-97.80700704,2023
FAMILY DISTURBANCE,30.41522742,-97.84737003,2023
HARASSMENT,30.30023941,-97.69834527,2023
THEFT,30.39102108,-97.72256481,2023
CRIMINAL MISCHIEF,30.22979269,-97.82763519,2023
MAIL THEFT,30.15200469,-97.76304144,2023
AUTO THEFT,30.23589619,-97.74495555,2023
AUTO THEFT,30.24784333,-97.73488779,2023
ASSAULT WITH INJURY,30.27002512,-97.74931936,2023
THEFT BY SHOPLIFTING,30.19061184,-97.7722943,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.36425904,-97.68162568,2023
THEFT,30.27058401,-97.74144944,2023
CRED CARD ABUSE - OTHER,30.46721421,-97.78691606,2023
AUTO THEFT,30.2855793,-97.70997684,2023
BURGLARY NON RESIDENCE,30.26869979,-97.72720036,2023
AUTO THEFT,30.2271802,-97.70590961,2023
BURGLARY NON RESIDENCE,30.22111053,-97.75655337,2023
ROBBERY BY THREAT,30.16291061,-97.79312325,2023
CHILD CUSTODY INTERFERE,30.17933952,-97.75659095,2023
FAMILY DISTURBANCE,30.13953677,-97.76190471,2023
VIOL OF PROTECTIVE ORDER,30.18241925,-97.78196419,2023
FAILURE TO REG AS SEX OFFENDER,,,2023
FAILURE TO REG AS SEX OFFENDER,,,2023
DAMAGE CITY VEHICLE,30.4142602,-97.67360835,2023
CRIMINAL MISCHIEF,30.21525157,-97.69799402,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.25156295,-97.76440194,2023
ASSAULT WITH INJURY,30.34276798,-97.76364742,2023
DEADLY CONDUCT,30.38041075,-97.71140032,2023
FORGERY AND PASSING,30.36029865,-97.72630791,2023
THEFT,30.2108968,-97.66738645,2023
BURGLARY OF VEHICLE,30.29263386,-97.74623249,2023
BURGLARY OF VEHICLE,30.24698362,-97.750994,2023
THEFT BY SHOPLIFTING,30.3155157,-97.66342134,2023
MAIL THEFT,30.33717861,-97.72614634,2023
BURGLARY OF VEHICLE,30.36213905,-97.71350505,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.20533285,-97.77649221,2023
CRUELTY TO ANIMALS,30.23989895,-97.72953607,2023
AUTO THEFT,30.23509316,-97.71545645,2023
POSSESSION OF MARIJUANA,30.33021784,-97.63811238,2023
MAIL THEFT,30.50280605,-97.74685022,2023
CHILD ENDANGERMENT- ABANDONMEN,,,2023
THEFT BY SHOPLIFTING,30.23581695,-97.72262067,2023
DWI,30.31447886,-97.73965226,2023
CRIMINAL MISCHIEF,30.41679962,-97.66847661,2023
DOC DISPLAY GUN/DEADLY PUB PLC,30.38291078,-97.70119044,2023
DWI,30.44825385,-97.7924898,2023
THEFT,30.26068194,-97.72055426,2023
CRASH/FAIL STOP AND RENDER AID,30.21787159,-97.66817252,2023
HARASSMENT,30.41584122,-97.68275813,2023
AGG ROBBERY/DEADLY WEAPON,30.33085195,-97.72353669,2023
AUTO THEFT,30.19488515,-97.76827721,2023
POSS CONTROLLED SUB/NARCOTIC,30.3329852,-97.68552278,2023
BURGLARY OF VEHICLE,30.14147281,-97.85089436,2023
AUTO THEFT,30.22898359,-97.76732093,2023
AUTO THEFT,30.20006461,-97.7566651,2023
AUTO THEFT,30.37637243,-97.67780325,2023
THEFT OF BICYCLE,30.25230419,-97.71448293,2023
FAMILY DISTURBANCE,30.20200809,-97.6668813,2023
DISCLOSE/PROMO INTIMATE VISUAL,,,2023
CRIMINAL MISCHIEF,30.257673,-97.73895733,2023
DRIVING WHILE INTOX / FELONY,30.38721982,-97.64780364,2023
AUTO THEFT,30.14788516,-97.85423596,2023
ASSAULT WITH INJURY,30.30161114,-97.65044897,2023
THEFT BY SHOPLIFTING,30.41525799,-97.67013132,2023
BURGLARY OF VEHICLE,30.25791809,-97.84433634,2023
RECKLESS DAMAGE,30.43498053,-97.74076403,2023
TERRORISTIC THREAT,30.26526928,-97.71044633,2023
RESISTING ARREST OR SEARCH,30.26719848,-97.74064047,2023
THEFT OF LICENSE PLATE,30.36691623,-97.71268701,2023
BURGLARY OF VEHICLE,30.2757355,-97.77154431,2023
CHILD CUSTODY INTERFERE,30.23367582,-97.73947528,2023
THEFT OF SERVICE,30.29719835,-97.64435617,2023
CRIMINAL MISCHIEF,30.41483065,-97.74658641,2023
MAIL THEFT,30.4554496,-97.76805519,2023
ASSAULT BY CONTACT,30.16552618,-97.78510052,2023
FRAUD - OTHER,30.22563082,-97.70573006,2023
CHILD CUSTODY INTERFERE,30.26099113,-97.73738858,2023
BURGLARY OF VEHICLE,30.22321311,-97.72145383,2023
HARASSMENT,30.33349581,-97.71023072,2023
FAMILY DISTURBANCE,30.43270871,-97.66930949,2023
THEFT OF AUTO PARTS,30.19699858,-97.84159666,2023
THEFT OF BICYCLE,30.23967702,-97.71823688,2023
DOC DISCHARGE GUN - PUB PLACE,30.4067171,-97.71296949,2023
AGG ASSAULT,30.23689469,-97.75000312,2023
FAILURE TO REG AS SEX OFFENDER,,,2023
HARASSMENT,30.31852904,-97.70341904,2023
CHILD CUSTODY INTERFERE,30.3548519,-97.70604089,2023
EXPLOITATION OF CHILD/ELDERLY,30.14916628,-97.84967146,2023
BURGLARY NON RESIDENCE,30.15028477,-97.79551523,2023
TERRORISTIC THREAT,30.38251972,-97.69380328,2023
ASSAULT BY CONTACT,30.37305242,-97.71889278,2023
CHILD CUSTODY INTERFERE,30.4809672,-97.80172818,2023
BURGLARY NON RESIDENCE,30.43263875,-97.77690182,2023
FAMILY DISTURBANCE,30.23271909,-97.76049423,2023
THEFT,30.30635266,-97.70916489,2023
BURGLARY OF VEHICLE,30.2158829,-97.74173283,2023
MAIL THEFT,30.2316152,-97.73645832,2023
THEFT BY SHOPLIFTING,30.23358122,-97.68592007,2023
BURGLARY OF VEHICLE,30.23571508,-97.74076035,2023
FAMILY DISTURBANCE,30.23637859,-97.87140901,2023
BURGLARY OF VEHICLE,30.21382181,-97.84526672,2023
GRAFFITI,30.21121684,-97.82564391,2023
CHILD CUSTODY INTERFERE,30.2863742,-97.66733004,2023
TERRORISTIC THREAT,30.31271446,-97.70742907,2023
CRIMINAL MISCHIEF,30.37200755,-97.69138848,2023
FAMILY DISTURBANCE,30.26080367,-97.73886053,2023
BURGLARY NON RESIDENCE,30.3221227,-97.72937156,2023
DATING DISTURBANCE,30.44728374,-97.81415827,2023
BURGLARY OF VEHICLE,30.29099664,-97.64673798,2023
BURGLARY OF VEHICLE,30.36917279,-97.80245837,2023
BURGLARY OF RESIDENCE,30.39785078,-97.66153467,2023
ASSAULT BY THREAT,30.33380137,-97.68242795,2023
BURGLARY NON RESIDENCE,30.23905273,-97.76513701,2023
DISTURBANCE - OTHER,30.26905967,-97.73408544,2023
DATING DISTURBANCE,30.29948141,-97.70804903,2023
IDENTITY THEFT,30.37665326,-97.78119959,2023
AUTO THEFT,30.3296382,-97.73080156,2023
MAIL THEFT,30.2469888,-97.83657825,2023
BURGLARY OF VEHICLE,30.21312695,-97.84262779,2023
HARASSMENT,30.40622958,-97.63712958,2023
THEFT,30.39733175,-97.74789351,2023
MAIL THEFT,30.4554496,-97.76805519,2023
AUTO THEFT,30.14425072,-97.8503357,2023
BURGLARY OF VEHICLE,30.22321311,-97.72145383,2023
CRIMINAL MISCHIEF,30.25785827,-97.73914244,2023
BURGLARY OF VEHICLE,30.33012126,-97.73957416,2023
CRIMINAL MISCHIEF,30.30755468,-97.67805181,2023
AUTO THEFT,30.36019774,-97.69153754,2023
BURGLARY OF VEHICLE,30.24770862,-97.89638306,2023
BURGLARY OF VEHICLE,30.22321311,-97.72145383,2023
ASSAULT ON PUBLIC SERVANT,30.25962674,-97.71023527,2023
BURGLARY OF VEHICLE,30.26813608,-97.74171477,2023
THEFT BY SHOPLIFTING,30.16056764,-97.79244422,2023
BURGLARY OF VEHICLE,30.2271802,-97.70590961,2023
BURGLARY OF VEHICLE,30.22844953,-97.7376773,2023
CRIMINAL MISCHIEF,30.17315176,-97.80112834,2023
ASSAULT BY THREAT,30.42119704,-97.69574634,2023
FAMILY DISTURBANCE,30.41069227,-97.71678672,2023
AUTO THEFT,30.2156655,-97.70354685,2023
THEFT FROM AUTO,30.36256043,-97.71568839,2023
THEFT BY SHOPLIFTING,30.26743058,-97.74354926,2023
FAMILY DISTURBANCE,30.22823527,-97.7329449,2023
AUTO THEFT,30.31128103,-97.71049539,2023
CHILD CUSTODY INTERFERE,30.18662924,-97.83210393,2023
HARASSMENT,30.19699858,-97.84159666,2023
EVADING VEHICLE,30.29354414,-97.72195294,2023
DOC EXPOSURE,30.2966813,-97.76793617,2023
FRAUD - OTHER,30.22278711,-97.76539848,2023
POSSESSION OF MARIJUANA,30.31255862,-97.66379797,2023
FAMILY DISTURBANCE,30.22438247,-97.72917527,2023
FAMILY DISTURBANCE,30.32727762,-97.74135315,2023
CRIMINAL MISCHIEF,30.23177893,-97.72016744,2023
AUTO THEFT,30.22094797,-97.83242816,2023
BURGLARY OF VEH-NO SUSPECT/FU,30.40009239,-97.73995396,2023
POSS DANG DRUG,30.30160503,-97.74675588,2023
FAMILY DISTURBANCE,30.15200469,-97.76304144,2023
SIT AND LIE ORDINANCE VIOL,30.26849718,-97.74311508,2023
CRIMINAL MISCHIEF,30.22957415,-97.77443153,2023
FAMILY DISTURBANCE,30.48027344,-97.79918381,2023
AUTO THEFT,30.40965856,-97.68223636,2023
THEFT FROM AUTO,30.34943336,-97.71019055,2023
FAMILY DISTURBANCE,30.25976069,-97.7256896,2023
HARASSMENT OF A PUBLIC SERVANT,30.28987254,-97.62925249,2023
AUTO THEFT,30.28928114,-97.64769214,2023
DEL CONTROLLED SUB/NARCOTIC,30.24666206,-97.73522686,2023
CRIMINAL TRESPASS,30.29245967,-97.64463081,2023
AUTO THEFT,30.40168382,-97.72673719,2023
DATING DISTURBANCE,30.26673029,-97.78544247,2023
BURGLARY OF VEHICLE,30.37065386,-97.71969052,2023
THEFT,30.19255839,-97.77859374,2023
AUTO THEFT,30.33759555,-97.70266145,2023
AUTO THEFT,30.15952265,-97.73762628,2023
FAMILY DISTURBANCE,30.37111089,-97.67474763,2023
FAMILY DISTURBANCE,30.29405523,-97.72098513,2023
DWI,30.21414149,-97.75301518,2023
THEFT BY SHOPLIFTING,30.30178349,-97.69866762,2023
FAMILY DISTURBANCE,30.30904711,-97.6705773,2023
FAMILY DISTURBANCE,30.214208,-97.7936268,2023
FAMILY DISTURBANCE/PARENTAL,30.18812676,-97.84218952,2023
FAMILY DISTURBANCE,30.37011709,-97.6896069,2023
CRIMINAL MISCHIEF,30.40249501,-97.72050896,2023
AUTO THEFT,30.3296382,-97.73080156,2023
BURGLARY OF VEHICLE,30.20892771,-97.77347433,2023
CHILD CUSTODY INTERFERE,30.19949109,-97.72940295,2023
POSS CONTROLLED SUB/OTHER,30.23218314,-97.77975319,2023
CRIMINAL MISCHIEF,30.16727811,-97.7845479,2023
FAMILY DISTURBANCE,30.18782842,-97.76131283,2023
POSSESSION OF MARIJUANA,30.39116701,-97.70412178,2023
AUTO THEFT,30.39785078,-97.66153467,2023
FAMILY DISTURBANCE,30.27908142,-97.71003618,2023
FAMILY DISTURBANCE,30.25680559,-97.73917706,2023
VIOL OF CAMPING ORDINANCE,30.2606418,-97.73467325,2023
FAMILY DISTURBANCE/PARENTAL,30.37226303,-97.70798359,2023
FAMILY DISTURBANCE,30.33487234,-97.69421275,2023
CRIMINAL MISCHIEF,30.22978501,-97.78583752,2023
BURGLARY OF VEHICLE,30.26379911,-97.84141245,2023
POSS CONTROLLED SUB/NARCOTIC,30.35399959,-97.71196919,2023
FAMILY DISTURBANCE,30.17085293,-97.62110824,2023
BURGLARY OF VEHICLE,30.14788516,-97.85423596,2023
THEFT OF LICENSE PLATE,30.2518498,-97.71714688,2023
FAMILY DISTURBANCE,30.43524512,-97.69503495,2023
THEFT BY SHOPLIFTING,30.40256875,-97.72589147,2023
DWI,30.18709696,-97.7464401,2023
FAILURE TO IDENTIFY,30.21265222,-97.80883287,2023
THEFT OF LICENSE PLATE,30.1957826,-97.73368223,2023
BURGLARY OF RESIDENCE,30.1938309,-97.73874983,2023
BURGLARY NON RESIDENCE,30.30545071,-97.77695232,2023
AUTO THEFT,30.14579898,-97.79066159,2023
BURGLARY OF VEHICLE,30.26746042,-97.73117545,2023
BURGLARY OF VEH-NO SUSPECT/FU,30.36917195,-97.71701874,2023
FAMILY DISTURBANCE,30.17692826,-97.76209994,2023
AGG ASSAULT,30.25976069,-97.7256896,2023
VIOL CITY ORDINANCE - WRECKER,30.25587993,-97.7988732,2023
BURGLARY OF VEHICLE,30.38514788,-97.73850323,2023
FAMILY DISTURBANCE,30.40934374,-97.69873297,2023
THEFT,30.30499774,-97.72646737,2023
BURGLARY OF VEH-NO SUSPECT/FU,30.40009239,-97.73995396,2023
AUTO THEFT,30.19453317,-97.78328749,2023
CRIMINAL MISCHIEF-NO SUSPECT,30.17917665,-97.7587479,2023
AGG ASSAULT,30.33001137,-97.67817568,2023
DEBIT CARD ABUSE,30.26371831,-97.72852298,2023
THEFT BY SHOPLIFTING,30.33425255,-97.74108332,2023
ASSAULT WITH INJURY,30.32479586,-97.69358797,2023
THEFT,30.39397186,-97.72416959,2023
CHILD CUSTODY INTERFERE,30.23003567,-97.70433063,2023
FRAUD - OTHER,30.24052977,-97.73663038,2023
AUTO THEFT,30.37858796,-97.60228774,2023
AUTO THEFT,30.32161289,-97.6800934,2023
AGG ROBBERY/DEADLY WEAPON,30.31406093,-97.71907724,2023
AUTO THEFT,30.21484289,-97.70165966,2023
POSS OF DRUG PARAPHERNALIA,30.36834228,-97.74403664,2023
AUTO THEFT,30.26174705,-97.84125314,2023
AUTO THEFT,30.22686633,-97.72500046,2023
MAIL THEFT,30.49526566,-97.78848336,2023
THEFT BY SHOPLIFTING,30.39364853,-97.74623146,2023
THEFT OF METAL,30.36307541,-97.79300205,2023
THEFT,,,2023
FAMILY DISTURBANCE,30.45343338,-97.81766095,2023
THEFT,30.27894925,-97.74574048,2023
THEFT BY SHOPLIFTING,30.30635266,-97.70916489,2023
DEADLY CONDUCT,30.2981372,-97.62637116,2023
BURGLARY NON RESIDENCE,30.19666535,-97.78857568,2023
BURGLARY OF RESIDENCE,30.39934526,-97.724535,2023
PROTECTIVE ORDER,,,2023
THEFT BY SHOPLIFTING,30.16291061,-97.79312325,2023
AUTO THEFT,30.43798685,-97.83720369,2023
FAMILY DISTURBANCE,30.42004712,-97.84416748,2023
THEFT OF METAL,30.3314324,-97.67388474,2023
EVADING / FOOT,30.22563082,-97.70573006,2023
IDENTITY THEFT,30.32640086,-97.73879914,2023
THEFT OF BICYCLE,30.22823527,-97.7329449,2023
AUTO THEFT,30.21191191,-97.77127991,2023
IDENTITY THEFT,30.27951152,-97.71049032,2023
DEADLY CONDUCT,30.2098532,-97.78208826,2023
ASSAULT WITH INJURY,30.20308498,-97.80860476,2023
THEFT BY SHOPLIFTING,30.47939973,-97.79936874,2023
MAIL THEFT,30.19836006,-97.83158809,2023
FAMILY DISTURBANCE,30.2909071,-97.63972038,2023
BURGLARY OF RESIDENCE,30.38041075,-97.71140032,2023
AUTO THEFT,30.29325815,-97.71642697,2023
FAMILY DISTURBANCE,30.2716402,-97.7301914,2023
ASSAULT W/INJURY-FAM/DATE VIOL,30.40514245,-97.64220521,2023
AUTO THEFT,30.20823191,-97.75742888,2023
CRASH/FAIL STOP AND RENDER AID,30.33174263,-97.68835022,2023
FAMILY DISTURBANCE,30.29260987,-97.66722435,2023
AGG ROBBERY/DEADLY WEAPON,30.33140685,-97.68487489,2023
IDENTITY THEFT,30.20853147,-97.85610891,2023
BURGLARY OF VEHICLE,30.22321311,-97.72145383,2023
BURGLARY OF VEHICLE,30.26254646,-97.72553832,2023
FORGERY AND PASSING,30.39363433,-97.76867508,2023
FAMILY DISTURBANCE,30.37925879,-97.65326272,2023
IDENTITY THEFT,30.20702609,-97.85165432,2023
BURGLARY OF VEH-NO SUSPECT/FU,30.46005291,-97.79041347,2023
THEFT OF BICYCLE,30.26923879,-97.74116236,2023
BURGLARY OF VEHICLE,30.2885417,-97.74897577,2023
AUTO THEFT,30.40209047,-97.7256347,2023
BURGLARY OF VEHICLE,30.45864756,-97.79236176,2023
THEFT OF BICYCLE,30.29371898,-97.74371862,2023
MAIL THEFT,30.22823527,-97.7329449,2023
THEFT,30.39438783,-97.67065387,2023
